Unnamed: 0,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings),s3-key,audio_path
704,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_ThisIsHowWeTalkOnTheMoon_191211_Abmin_124_RW.wav,iOj1jFdugiiBbnhYiMhTeheWjkhei2in.mp3,This is How We Talk on the Moon (Original),5,"Swagger,Fashion,Health & Beauty,Technology",FBGroups_NY_ThisIsHowWeTalkOnTheMoon_191211_Abmin_124_RW.wav,data/audio/FBGroups_NY_ThisIsHowWeTalkOnTheMoon_191211_Abmin_124_RW.wav
705,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_Mus_Ambedo_PC_190122_qt.wav,iPeHiyd6aoanfmfZbQbhjicLiWfngwdJ.mp3,Ambedo (Demo Tape),5,Health & Beauty,AFSP_MARIL_Mus_Ambedo_PC_190122_qt.wav,data/audio/AFSP_MARIL_Mus_Ambedo_PC_190122_qt.wav
706,https://betterproblems-production-originals.s3.amazonaws.com/Nike_WhiteHot_SlidPast_180329_LIB_BE.wav,bNhkjgfLgLi9aLcHbHfBbAdmeMdffSbL.mp3,Slid Past (Original),5,"Swagger,Cars,Technology,Magic & Fantasy",Nike_WhiteHot_SlidPast_180329_LIB_BE.wav,data/audio/Nike_WhiteHot_SlidPast_180329_LIB_BE.wav
708,https://betterproblems-production-originals.s3.amazonaws.com/17151112_GoogleTrends_Ambirltzer_150604_qt.wav,dciEc3g7avaebecSg3fzjJeOazafhTed.mp3,Ambirltzer (Original),5,"Magic & Fantasy,Technology",17151112_GoogleTrends_Ambirltzer_150604_qt.wav,data/audio/17151112_GoogleTrends_Ambirltzer_150604_qt.wav
711,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_EsfihaJuventus_Boato_Salvatore_151208_qt_VN.wav,ebcYfnhtaAaQacbSjXcIb7i7jcdGhu.mp3,Salvatore (Short Version),5,"Cinematic,Drama,Comedy",AFSP_EsfihaJuventus_Boato_Salvatore_151208_qt_VN.wav,data/audio/AFSP_EsfihaJuventus_Boato_Salvatore_151208_qt_VN.wav
712,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_FIAT_EhTempoDeFiat_Uno_R2_Andromeda_LS_160413_22h.wav,bsjmdggfdXcZj2gSbdgcebaoc4cddFgC.mp3,Andromeda (Original),5,"Whimsical & Quirky,Sports,Cars",AFSP_FIAT_EhTempoDeFiat_Uno_R2_Andromeda_LS_160413_22h.wav,data/audio/AFSP_FIAT_EhTempoDeFiat_Uno_R2_Andromeda_LS_160413_22h.wav
713,https://betterproblems-production-originals.s3.amazonaws.com/CaptainMorgan_WhiteRum_Flass_NoVocals_221128_Bbm_80_4-4_WB-RS_NXT.wav,gVieg6eigEaEhoereDaTh6ewfei6jSgF.mp3,Flass (No Vocals),5,Technology,CaptainMorgan_WhiteRum_Flass_NoVocals_221128_Bbm_80_4-4_WB-RS_NXT.wav,data/audio/CaptainMorgan_WhiteRum_Flass_NoVocals_221128_Bbm_80_4-4_WB-RS_NXT.wav
714,https://betterproblems-production-originals.s3.amazonaws.com/Neosaldina_NF_TikTok_Passinho_FUNKZEI_Original_211314_G_155_4-4_NR_LB_NXT.wav,cDdjeMc1eKeYiThgbSgAiBf4eqeYjfiB.mp3,Funkzei (Passinho),5,Whimsical & Quirky,Neosaldina_NF_TikTok_Passinho_FUNKZEI_Original_211314_G_155_4-4_NR_LB_NXT.wav,data/audio/Neosaldina_NF_TikTok_Passinho_FUNKZEI_Original_211314_G_155_4-4_NR_LB_NXT.wav
715,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_ProjectFuture_LikeADream_Original_211210_Bb_85_4-4_RW_AndyDelosSantosVocals.wav,gCbpeFbIbIjWjJctfXaSjxcxaEaZfIi1.mp3,Like A Dream (Original),5,Swagger,Facebook_ProjectFuture_LikeADream_Original_211210_Bb_85_4-4_RW_AndyDelosSantosVocals.wav,data/audio/Facebook_ProjectFuture_LikeADream_Original_211210_Bb_85_4-4_RW_AndyDelosSantosVocals.wav
716,https://betterproblems-production-originals.s3.amazonaws.com/Spotify_AnchorSubscriptions_KeepItGoing_Alt_30s_210923_D_106_4-4_RW_NXT.wav,eMjJdBhybhcadhhjcJjeiqgrdkgldbiH.mp3,Keep It Going (Alt :30),5,"Technology,Case Study,Health & Beauty,Sci-Fi",Spotify_AnchorSubscriptions_KeepItGoing_Alt_30s_210923_D_106_4-4_RW_NXT.wav,data/audio/Spotify_AnchorSubscriptions_KeepItGoing_Alt_30s_210923_D_106_4-4_RW_NXT.wav
717,https://betterproblems-production-originals.s3.amazonaws.com/17151169_IBM_CDS_Ellipse_MUS_160307_qt.wav,fhbJi5fAi6h2gRbujtjwbpiJbfhMapfE.mp3,Ellipse (Original),5,"Whimsical & Quirky,Magic & Fantasy,Sci-Fi,Technology",17151169_IBM_CDS_Ellipse_MUS_160307_qt.wav,data/audio/17151169_IBM_CDS_Ellipse_MUS_160307_qt.wav
718,https://betterproblems-production-originals.s3.amazonaws.com/17151227_Magnolia_Intro_HopUpTop_170828_qtVox.wav,cAbUaHdEd4eCfygchFbSjnhAagdXeKeT.mp3,Hop On Top (OG Mix),5,"Sports,Cars,Swagger,Technology",17151227_Magnolia_Intro_HopUpTop_170828_qtVox.wav,data/audio/17151227_Magnolia_Intro_HopUpTop_170828_qtVox.wav
719,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_BRAHMA_Movimento11_PeaceAndLove_Rough_140610_qtVN.wav,d6fDb6aRjkasbjgBgqeJjydyjDeNcteQ.mp3,Peace And Love (Original),5,Corporate Manifesto,AFSP_BRAHMA_Movimento11_PeaceAndLove_Rough_140610_qtVN.wav,data/audio/AFSP_BRAHMA_Movimento11_PeaceAndLove_Rough_140610_qtVN.wav
720,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Bimbo_VaiBemMulher_CrumblingCrystals_170130_qt_AG_RET.wav,fiirdDhHfOc8iqiFj1cqipfddRfQdQbe.mp3,Crumbling Crystals (Original),5,"Nostalgia Evoking,Music as Background",AFSP_Bimbo_VaiBemMulher_CrumblingCrystals_170130_qt_AG_RET.wav,data/audio/AFSP_Bimbo_VaiBemMulher_CrumblingCrystals_170130_qt_AG_RET.wav
721,https://betterproblems-production-originals.s3.amazonaws.com/20-3174_Lacoste_Guga_TusMuagDej_LS_Bm_4_4_125bpm_Library.wav,eqdbgUgUewisb4cLazhGbvfffyaxjLa4.mp3,Tus Muag Dej (Original),5,"Swagger,Fashion,Sports",20-3174_Lacoste_Guga_TusMuagDej_LS_Bm_4_4_125bpm_Library.wav,data/audio/20-3174_Lacoste_Guga_TusMuagDej_LS_Bm_4_4_125bpm_Library.wav
723,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-04_Antfood_SpotifyPlaylists_SlidPast_190923_NoLim-Balanced-High.wav,fAaNeKcAdigDj9f1fwewjZhhbqa4e1da.mp3,Slid Past (Jennzii Mix),5,"Swagger,Cars,Technology,Magic & Fantasy",LANDR-04_Antfood_SpotifyPlaylists_SlidPast_190923_NoLim-Balanced-High.wav,data/audio/LANDR-04_Antfood_SpotifyPlaylists_SlidPast_190923_NoLim-Balanced-High.wav
725,https://betterproblems-production-originals.s3.amazonaws.com/Spotify_AnchorSubscriptions_KeepItGoing_Alt_15s_210923_D_106_4-4_RW_NXT.wav,gdcEdwa3jveqapd7grcwcjhXfOhQbAdA.mp3,Keep It Going (Alt :15),5,"Technology,Case Study,Health & Beauty,Sci-Fi",Spotify_AnchorSubscriptions_KeepItGoing_Alt_15s_210923_D_106_4-4_RW_NXT.wav,data/audio/Spotify_AnchorSubscriptions_KeepItGoing_Alt_15s_210923_D_106_4-4_RW_NXT.wav
726,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Fiat_BrandCommerce_Mobi_DemDam_ExtendedVersion_LS_Kirka_170527_1h_qt.wav,gqfAd8hedEbofihkizgFclh4g1dvcnbR.mp3,DemDam (Original),5,"Chase & Action,Cinematic,Epic Heroes,Whimsical & Quirky,Drama",AFSP_Fiat_BrandCommerce_Mobi_DemDam_ExtendedVersion_LS_Kirka_170527_1h_qt.wav,data/audio/AFSP_Fiat_BrandCommerce_Mobi_DemDam_ExtendedVersion_LS_Kirka_170527_1h_qt.wav
728,https://betterproblems-production-originals.s3.amazonaws.com/395_Antfood_HighStakes.wav,hnecjwiZeOi4jjf2aTb5gwcSfshnfSgv.mp3,High Stakes (Original),5,Sports,395_Antfood_HighStakes.wav,data/audio/395_Antfood_HighStakes.wav
730,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_TNT_UFC_1_RuleTheWorld_LS_150107_qt.wav,bygvgGe6fmiAb7fCfPf7bhiEg1gVbKin.mp3,Rule the World (Original),5,"Epic Heroes,Swagger,Chase & Action",AFSP_TNT_UFC_1_RuleTheWorld_LS_150107_qt.wav,data/audio/AFSP_TNT_UFC_1_RuleTheWorld_LS_150107_qt.wav
734,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_StayInPlay_3AM_Remix_211104_Cm_125_4-4_DH_EsperanzaDenswilVocal.wav,cRfPj9cicVbkcLaYaPbnd6iEg6ceg4d4.mp3,3 AM (Remix),5,"Swagger,Fashion,Sports",Adidas_StayInPlay_3AM_Remix_211104_Cm_125_4-4_DH_EsperanzaDenswilVocal.wav,data/audio/Adidas_StayInPlay_3AM_Remix_211104_Cm_125_4-4_DH_EsperanzaDenswilVocal.wav
735,https://betterproblems-production-originals.s3.amazonaws.com/17151231_Magnolia_Intro_Lorimer_170824_LIBRARY_YE.wav,b3bYgtc7bjfigdjYf3b3fbgladcegP.mp3,Lorimer (Dirty),5,Whimsical & Quirky,17151231_Magnolia_Intro_Lorimer_170824_LIBRARY_YE.wav,data/audio/17151231_Magnolia_Intro_Lorimer_170824_LIBRARY_YE.wav
736,https://betterproblems-production-originals.s3.amazonaws.com/17150845_Converse_LTR_Wireframes_LIB_170717.wav,hKclaMdkdlc2afa2fbeVcHcegbjscMbc.mp3,Wireframes (Original),5,"Kids,Adventure",17150845_Converse_LTR_Wireframes_LIB_170717.wav,data/audio/17150845_Converse_LTR_Wireframes_LIB_170717.wav
737,https://betterproblems-production-originals.s3.amazonaws.com/17151068_Google_Fonts_Glyphs_160602_qt.wav,bhjre5dleqilaehbeZicdZgRiSeydsa9.mp3,Glyphs (Original),5,"Whimsical & Quirky,Kids",17151068_Google_Fonts_Glyphs_160602_qt.wav,data/audio/17151068_Google_Fonts_Glyphs_160602_qt.wav
738,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Fiat_ArgoDesignBoomerangMasthead_DirtyRoad_LB_171109_qt.wav,c5jMiyemesiFenhhcWc9baadhRdXbhf1.mp3,Dirty Road (Original),5,"Swagger,Chase & Action,Cars",AFSP_Fiat_ArgoDesignBoomerangMasthead_DirtyRoad_LB_171109_qt.wav,data/audio/AFSP_Fiat_ArgoDesignBoomerangMasthead_DirtyRoad_LB_171109_qt.wav
739,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Fox_Gestos_GypsyParty_LB_180509_qt.wav,hScki5ahfAfahdbDhWg5c9jLbgfkiNcW.mp3,Gypsy Party (Original),5,"Cinematic,Magic & Fantasy",AFSP_LIC_Fox_Gestos_GypsyParty_LB_180509_qt.wav,data/audio/AFSP_LIC_Fox_Gestos_GypsyParty_LB_180509_qt.wav
741,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_Reactions_MtVernon_Original_151218_Am_142_4-4_WB.wav,b6jgjrb7iHgWdffYhrcUcjacduhaaDiv.mp3,Mt Vernon (Original),5,Kids,Facebook_Reactions_MtVernon_Original_151218_Am_142_4-4_WB.wav,data/audio/Facebook_Reactions_MtVernon_Original_151218_Am_142_4-4_WB.wav
742,https://betterproblems-production-originals.s3.amazonaws.com/KPN_Pride_Daisy_Arrabesque_210115_E_125_Duple_PB.wav,cyeoh9braia9eCeRiPcKdadwhhjVd5cP.mp3,Daisy (Original),5,"Technology,Health & Beauty,Fashion,Sci-Fi,Case Study",KPN_Pride_Daisy_Arrabesque_210115_E_125_Duple_PB.wav,data/audio/KPN_Pride_Daisy_Arrabesque_210115_E_125_Duple_PB.wav
744,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_BackToSchoolQ3_ExactlySilver_Original_220330_A_81_3-4_RW_NXT.wav,i6hvjGgqgnb7c2eia6hbhQbbcBg1gaaH.mp3,Exactly Silver (Original),5,Music as Background,Microsoft_BackToSchoolQ3_ExactlySilver_Original_220330_A_81_3-4_RW_NXT.wav,data/audio/Microsoft_BackToSchoolQ3_ExactlySilver_Original_220330_A_81_3-4_RW_NXT.wav
745,https://betterproblems-production-originals.s3.amazonaws.com/Skyrise_Active_Ctenophore_180712_LIB_SC.wav,gOgUhZc8dTd7d6aWhGecbdgOjveNh2dr.mp3,Ctenophore (Original),5,"Swagger,Technology",Skyrise_Active_Ctenophore_180712_LIB_SC.wav,data/audio/Skyrise_Active_Ctenophore_180712_LIB_SC.wav
746,https://betterproblems-production-originals.s3.amazonaws.com/TBD_ContentSeries_Cerulean_Original_230712_Db_123_4-4_YE_NXT.wav,b6ckdWiIfphtbqdcfDfSglcehKjybPhu.mp3,Cerulean (Original),5,Case Study,TBD_ContentSeries_Cerulean_Original_230712_Db_123_4-4_YE_NXT.wav,data/audio/TBD_ContentSeries_Cerulean_Original_230712_Db_123_4-4_YE_NXT.wav
749,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_PHILADELPHIA_MatchPoint_60s_150203_qt_VN.wav,cEhzc5aHdvbycihFiudce2iLjEcdaCbm.mp3,Match Point (Original),5,"Babies,Kids,Whimsical & Quirky",AFSP_PHILADELPHIA_MatchPoint_60s_150203_qt_VN.wav,data/audio/AFSP_PHILADELPHIA_MatchPoint_60s_150203_qt_VN.wav
750,https://betterproblems-production-originals.s3.amazonaws.com/StateFarm_Jake-less_SprinkledIn_Original_230201_A_120_4-4_SC_NXT.wav,i4gkfEdga9gJi4c1aheZcBfCjmdqcKeg.mp3,Sprinkled In (Original),5,"Case Study,Health & Beauty",StateFarm_Jake-less_SprinkledIn_Original_230201_A_120_4-4_SC_NXT.wav,data/audio/StateFarm_Jake-less_SprinkledIn_Original_230201_A_120_4-4_SC_NXT.wav
751,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_ADEManifesto2022_DeltaDive_BigMix_221128_D_160_12-8_ZG_NXT.wav,eZd1gxg6cagKbSh9bcgdiWfYewhfjI.mp3,Delta Dive (Big Mix),5,"Music as Background,Technology,Cinematic",Magnolia_ADEManifesto2022_DeltaDive_BigMix_221128_D_160_12-8_ZG_NXT.wav,data/audio/Magnolia_ADEManifesto2022_DeltaDive_BigMix_221128_D_160_12-8_ZG_NXT.wav
753,https://betterproblems-production-originals.s3.amazonaws.com/LIFEWTR_UKArtistSeries_Vokuhila_Vox_190129_142_G_LIB_WB.wav,ggdcbcdxcrbrf9dYeSfjaJcGagdShRjj.mp3,Vokuhila (Vox),5,"Whimsical & Quirky,Chase & Action,Technology",LIFEWTR_UKArtistSeries_Vokuhila_Vox_190129_142_G_LIB_WB.wav,data/audio/LIFEWTR_UKArtistSeries_Vokuhila_Vox_190129_142_G_LIB_WB.wav
754,https://betterproblems-production-originals.s3.amazonaws.com/WONDER_LaunchCampaign_Retrodrive_Original_211116_CM_138_4-4_RVR_NXT.wav,dAf6gQjBb9g4ecawd5j7j9aHhFiIb4fF.mp3,Retrodrive (Original),5,"Whimsical & Quirky,Technology,Cinematic",WONDER_LaunchCampaign_Retrodrive_Original_211116_CM_138_4-4_RVR_NXT.wav,data/audio/WONDER_LaunchCampaign_Retrodrive_Original_211116_CM_138_4-4_RVR_NXT.wav
756,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_FORD_BlackFriday_BlackHero2_181023_qt_VN.wav,fIjhffgKbVcoeTjvgygxi8d6eEbuj6dc.mp3,Best Hero (II),5,"Epic Heroes,Sports,Cars,Spy",AFSP_LIC_FORD_BlackFriday_BlackHero2_181023_qt_VN.wav,data/audio/AFSP_LIC_FORD_BlackFriday_BlackHero2_181023_qt_VN.wav
757,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Liberty_Obsessao_Mus_CoupDeChance_PC_170822_18h.wav,ese4adjNhsfScvhbgMhlabbCdKgRblf2.mp3,Coup De Chance (Original),5,"Babies,Health & Beauty,Cinematic",AFSP_Liberty_Obsessao_Mus_CoupDeChance_PC_170822_18h.wav,data/audio/AFSP_Liberty_Obsessao_Mus_CoupDeChance_PC_170822_18h.wav
759,https://betterproblems-production-originals.s3.amazonaws.com/StateFarm_Jake-less_JustLikeThat_Original_230131_A_180_4-4_WBZG_NXT.wav,fbhThWcudQbqb5fKcYdWb4dEbyeHj7gr.mp3,Just Like That (Original),5,Technology,StateFarm_Jake-less_JustLikeThat_Original_230131_A_180_4-4_WBZG_NXT.wav,data/audio/StateFarm_Jake-less_JustLikeThat_Original_230131_A_180_4-4_WBZG_NXT.wav
760,https://betterproblems-production-originals.s3.amazonaws.com/OldNavy_YouVsMe_Verona_200701_F_87_SC.wav,eEgdcmdRiVgxiaiTdZgsjsi5cpjLbg.mp3,Verona (Original),5,Swagger,OldNavy_YouVsMe_Verona_200701_F_87_SC.wav,data/audio/OldNavy_YouVsMe_Verona_200701_F_87_SC.wav
761,https://betterproblems-production-originals.s3.amazonaws.com/JPM_ClientConnect_Ladybird_SoftVersion_220923_D_160_4-4_RW-SS_NXT.wav,iFhKead5c6h7egeSgygLjnizihgaij.mp3,Ladybird (Soft Version),5,"Whimsical & Quirky,Cinematic",JPM_ClientConnect_Ladybird_SoftVersion_220923_D_160_4-4_RW-SS_NXT.wav,data/audio/JPM_ClientConnect_Ladybird_SoftVersion_220923_D_160_4-4_RW-SS_NXT.wav
763,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Scrabble_AmandasJul_151207_qt_AG.wav,b3dOjMabghjThCbvb9iKcldsfdcpimim.mp3,Fortunate Daughter (Original),5,Babies,AFSP_Scrabble_AmandasJul_151207_qt_AG.wav,data/audio/AFSP_Scrabble_AmandasJul_151207_qt_AG.wav
764,https://betterproblems-production-originals.s3.amazonaws.com/337_Antfood_Universe_A.wav,cRf2ffcmaSehgQcNcNfGj5jmeSdYaicD.mp3,Universe (A),5,Technology,337_Antfood_Universe_A.wav,data/audio/337_Antfood_Universe_A.wav
765,https://betterproblems-production-originals.s3.amazonaws.com/106_Antfood_NightDesert.wav,h9g6juiWcgiKdbbibwiGb2g5itcRiDcs.mp3,Night Desert (Original),5,"Cars,Fashion,Health & Beauty,Swagger,Technology,Sci-Fi",106_Antfood_NightDesert.wav,data/audio/106_Antfood_NightDesert.wav
767,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_OldSpice_RealityShow_Mus_SadMeredith_AG_171113_qt.wav,giaLcWi7cTaFbdaKdJgwaLipg5hvgUiO.mp3,Sad Meredith (Original),5,Drama,AFSP_OldSpice_RealityShow_Mus_SadMeredith_AG_171113_qt.wav,data/audio/AFSP_OldSpice_RealityShow_Mus_SadMeredith_AG_171113_qt.wav
770,https://betterproblems-production-originals.s3.amazonaws.com/BIDB_Horseshoe_Oxbow_180320_LIB_SC.wav,dJgjb4ddilbUf4gseKbkjRd3duhdfrcy.mp3,Oxbow (Ambient),5,Music as Background,BIDB_Horseshoe_Oxbow_180320_LIB_SC.wav,data/audio/BIDB_Horseshoe_Oxbow_180320_LIB_SC.wav
771,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Card_AllNightCookin_Original_220211_Em_98_4-4_ER_NXT.wav,gaetd8bgfGj2fce6jbjmiuaOd2iVanbO.mp3,All Night Cookin (Original),5,"Fashion,Swagger,Technology",Magnolia_Card_AllNightCookin_Original_220211_Em_98_4-4_ER_NXT.wav,data/audio/Magnolia_Card_AllNightCookin_Original_220211_Em_98_4-4_ER_NXT.wav
772,https://betterproblems-production-originals.s3.amazonaws.com/Google_DTU_ThinkLikeOne_MinimalMix_220914_Bbm_92_4-4_WBSC_NXT.wav,duiJg6afbEheccbYbbiMcic1gbegfteC.mp3,Think Like One (Intro Theme Mix),5,Cars,Google_DTU_ThinkLikeOne_MinimalMix_220914_Bbm_92_4-4_WBSC_NXT.wav,data/audio/Google_DTU_ThinkLikeOne_MinimalMix_220914_Bbm_92_4-4_WBSC_NXT.wav
774,https://betterproblems-production-originals.s3.amazonaws.com/337_Antfood_Universe_B.wav,dliKcPjlhhc7eagmcSjOdojCbPcEiYi6.mp3,Universe (B),5,Technology,337_Antfood_Universe_B.wav,data/audio/337_Antfood_Universe_B.wav
777,https://betterproblems-production-originals.s3.amazonaws.com/17151308_Mirinda_TV_Orange_BallPitBeatnik_15_160222_qt.wav,bhdAfPfUe6iEeIhrcJfvg2iKg2jtjajj.mp3,Ball Pit Beatnik (Original),5,"Technology,Swagger",17151308_Mirinda_TV_Orange_BallPitBeatnik_15_160222_qt.wav,data/audio/17151308_Mirinda_TV_Orange_BallPitBeatnik_15_160222_qt.wav
778,https://betterproblems-production-originals.s3.amazonaws.com/17151264_MailChimp_KaleLimp_Floabuola_SynthBass_MUS_170106_qt.wav,dugiaJe5jyiibDccbehJh9dCcDdeaogL.mp3,Floabuola (Synth Bass),5,"Comedy,Technology,Whimsical & Quirky,Magic & Fantasy,Kids,Sci-Fi",17151264_MailChimp_KaleLimp_Floabuola_SynthBass_MUS_170106_qt.wav,data/audio/17151264_MailChimp_KaleLimp_Floabuola_SynthBass_MUS_170106_qt.wav
779,https://betterproblems-production-originals.s3.amazonaws.com/Vuse_AltoVR_Traverse_180824_LIB_YE.wav,eLhejudtgFaBcSgmj9g5bLgJeBhWgLdo.mp3,Traverse (Original),5,"Sci-Fi,Case Study,Technology,Cinematic",Vuse_AltoVR_Traverse_180824_LIB_YE.wav,data/audio/Vuse_AltoVR_Traverse_180824_LIB_YE.wav
781,https://betterproblems-production-originals.s3.amazonaws.com/SVTK_ID_Shiroi_Ambient_030212_2p_01.wav,g5gGa8dOeLc9eCbcc3hucaePhMadfaeN.mp3,Shiroi (Ambient),5,Pharma,SVTK_ID_Shiroi_Ambient_030212_2p_01.wav,data/audio/SVTK_ID_Shiroi_Ambient_030212_2p_01.wav
783,https://betterproblems-production-originals.s3.amazonaws.com/WOTC_FairytalesWithATwist_KnightPrincess_Original_230823_Bm_106_6-8_DV_NXT.wav,hHjQgue8fgezcdcuidizidiJd3g6aseq.mp3,Knight Princess (Original),5,Magic & Fantasy,WOTC_FairytalesWithATwist_KnightPrincess_Original_230823_Bm_106_6-8_DV_NXT.wav,data/audio/WOTC_FairytalesWithATwist_KnightPrincess_Original_230823_Bm_106_6-8_DV_NXT.wav
785,https://betterproblems-production-originals.s3.amazonaws.com/17150985_FruitSnacks_CariocaSamba_Cavaquinho_OpB2_Slower_140129_qt.wav,f3gbh4fYcvixeSb1axdvfefmbBhzazaD.mp3,Carioca Samba (Cavaquinho),5,"Whimsical & Quirky,Carnaval",17150985_FruitSnacks_CariocaSamba_Cavaquinho_OpB2_Slower_140129_qt.wav,data/audio/17150985_FruitSnacks_CariocaSamba_Cavaquinho_OpB2_Slower_140129_qt.wav
787,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_SAMSUNG_Esquetes_Rockaway_LS_151013_qt.wav,iocqjEh5hWgcjQdAh1h3frbAboeBjR.mp3,Rockaway (2),5,Babies,AFSP_SAMSUNG_Esquetes_Rockaway_LS_151013_qt.wav,data/audio/AFSP_SAMSUNG_Esquetes_Rockaway_LS_151013_qt.wav
788,https://betterproblems-production-originals.s3.amazonaws.com/Harvest_Recycle_Original_060711.wav,iwiFdTiIhkbAapivg9adihaxfYiHdy.mp3,Recycle (Original),5,"Technology,Whimsical & Quirky,Magic & Fantasy",Harvest_Recycle_Original_060711.wav,data/audio/Harvest_Recycle_Original_060711.wav
789,https://betterproblems-production-originals.s3.amazonaws.com/STARBUCKS_OprahMoms_Straccio_90s_140409_G_80_4-4_WB_NXT.wav,i2aMjkaKaXbudJjjead5abeqekgfjeaS.mp3,Straccio (90s),5,Pharma,STARBUCKS_OprahMoms_Straccio_90s_140409_G_80_4-4_WB_NXT.wav,data/audio/STARBUCKS_OprahMoms_Straccio_90s_140409_G_80_4-4_WB_NXT.wav
791,https://betterproblems-production-originals.s3.amazonaws.com/Nivea_StylingLaunch_FlowerBox_180522_LIB_BE.wav,fdfniUewcGjbeAjhjZfsewaNeIageBjd.mp3,Flower Box (Original),5,"Health & Beauty,Fashion,Technology",Nivea_StylingLaunch_FlowerBox_180522_LIB_BE.wav,data/audio/Nivea_StylingLaunch_FlowerBox_180522_LIB_BE.wav
792,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MITSUBISHI_ASX_Light_150724_19pm_qt_VN_Ret.wav,d5fUiWfmhdaejLirejgeedhUcObTiehO.mp3,Light (Original),5,"Epic Heroes,Technology,Adventure",AFSP_MITSUBISHI_ASX_Light_150724_19pm_qt_VN_Ret.wav,data/audio/AFSP_MITSUBISHI_ASX_Light_150724_19pm_qt_VN_Ret.wav
793,https://betterproblems-production-originals.s3.amazonaws.com/UNDP_Truth_TheTruth_Remastered2021_101812_xxx_X_4-4_WB_NXT.wav,cAbAjogogngJjrjOcddJgsgVc8dWgMau.mp3,The Truth (Remastered 2021),5,"Health & Beauty,Case Study,Technology,Cinematic,Sci-Fi",UNDP_Truth_TheTruth_Remastered2021_101812_xxx_X_4-4_WB_NXT.wav,data/audio/UNDP_Truth_TheTruth_Remastered2021_101812_xxx_X_4-4_WB_NXT.wav
794,https://betterproblems-production-originals.s3.amazonaws.com/17150974_Facebook_Reactions_Trench_MUS_151222_qt.wav,bLcrdPisgWbUhEbSfzczboaabog6b2im.mp3,Trench (Original),5,"Whimsical & Quirky,Cinematic",17150974_Facebook_Reactions_Trench_MUS_151222_qt.wav,data/audio/17150974_Facebook_Reactions_Trench_MUS_151222_qt.wav
795,https://betterproblems-production-originals.s3.amazonaws.com/Vivo_SamsungS21_SilverFish_LB_Bm_4_4_120bpm_210616_qt.wav,b4ikjocegxazdLcafedzevj1b2iwfuhW.mp3,Silver Fish (Original),5,"Swagger,Fashion,Health & Beauty,Technology",Vivo_SamsungS21_SilverFish_LB_Bm_4_4_120bpm_210616_qt.wav,data/audio/Vivo_SamsungS21_SilverFish_LB_Bm_4_4_120bpm_210616_qt.wav
796,https://betterproblems-production-originals.s3.amazonaws.com/Olla_Toque_SensoryPleasures_Original_220526_E_100_4-4_LB_NXT.wav,g3iEeKb2hsdRhxjHe8dScEiwfseHcNjp.mp3,Sensory Pleasures (Original),5,Swagger,Olla_Toque_SensoryPleasures_Original_220526_E_100_4-4_LB_NXT.wav,data/audio/Olla_Toque_SensoryPleasures_Original_220526_E_100_4-4_LB_NXT.wav
797,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_WinterFY22_OrbitalVelocity_Instrumental_211129_F_104_4-4_YE_NXT.wav,dLfGiNbihTi4eUjyd8euffakhFfpjwff.mp3,Orbital Velocity (Instrumental),5,Swagger,Starbucks_WinterFY22_OrbitalVelocity_Instrumental_211129_F_104_4-4_YE_NXT.wav,data/audio/Starbucks_WinterFY22_OrbitalVelocity_Instrumental_211129_F_104_4-4_YE_NXT.wav
798,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_GOOGLE_StillinTheGame_Game_SameSituation_LS_180718_18h_qt.wav,ilbudyazjubVf9aMiUiRcEeDhyezj5eW.mp3,Same Situation (Original),5,"Sports,Swagger,Chase & Action",AFSP_GOOGLE_StillinTheGame_Game_SameSituation_LS_180718_18h_qt.wav,data/audio/AFSP_GOOGLE_StillinTheGame_Game_SameSituation_LS_180718_18h_qt.wav
