Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
Verizon_Visible_WhistleParty_180131_LIB_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Verizon_Visible_WhistleParty_180131_LIB_WB.wav,hTggeGgejFjwfViLigaLjUdNhraAfhgq.mp3,Whistle Party (Original),34,"Music as Background,Cars,Swagger,Chase & Action"
Titanic_4D_Geyser_DownwardSpiral_171115_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Titanic_4D_Geyser_DownwardSpiral_171115_DH.wav,iOhZdNd7fSiae2dQfTcoitjYcbbqfLdF.mp3,Downward Spiral (Original),22,"Horror,Drama,Cinematic,Magic & Fantasy"
Pepsi_Black_InsideUp_181108_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Black_InsideUp_181108_LIB_DH.wav,eAeRbBaAhRbqi8cQdnaPjYgwj2e7ajhM.mp3,Inside Up (Original),40,"Technology,Sports,Cars"
Facebook_GD2V_Lipstick_Gorges_180308_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_GD2V_Lipstick_Gorges_180308_LIB_BE.wav,gZabiHigfIicaZiBdejWi1h5d3dqj7da.mp3,Gorges (Original),46,"Music as Background,Swagger"
Peaches_Power_BTS_GummyBear_180221_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_BTS_GummyBear_180221_LIB_SC.wav,hyjkgPaghQbpeLbFeQhXgvhoaAjEj4i5.mp3,Gummy Bear (Original),65,Music as Background
TGOS_HailSeitan_112012.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_HailSeitan_112012.wav,ece9cUc5cKgci8jTddd9jpjcfHfdf5ck.mp3,Hail Seitan (Original),22,"Cars,Sports,Chase & Action,Epic Heroes"
Osko_LaunchCampaign_DasPen_180326_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Osko_LaunchCampaign_DasPen_180326_LIB_BE.wav,eRiwhEhTjmdFhliShlisdvjujzfkddhb.mp3,Das Pen (Original),91,"Adventure,Technology"
SOFI_H2_Music_2Page_180926_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/SOFI_H2_Music_2Page_180926_LIB_BE.wav,gVjNhbi3jyeXgmcljDjaj5chbpbrflad.mp3,2 Page (Original),75,"Swagger,Music as Background,Sports,Cars"
Peaches_Power_BTS_Palms_180213_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_BTS_Palms_180213_LIB_BE.wav,iyh5iSaLjVdDd9b3ene4iZheiTephPg8.mp3,Palms (Original),64,"Swagger,Fashion,Technology,Cars"
Legend_BrandFilm_TheBull_190114_E_193_LIB_?.wav,https://betterproblems-production-originals.s3.amazonaws.com/Legend_BrandFilm_TheBull_190114_E_193_LIB_%3F.wav,gzeLcsdTiuezbKjSd8cPg7aYh9hibNgw.mp3,The Bull (Original),20,"Swagger,Cars,Chase & Action"
Gatorade_Highlights_Monkeybeat_190612_LIB_Cmin_130_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gatorade_Highlights_Monkeybeat_190612_LIB_Cmin_130_RW.wav,fwgQdNePadazhpanbzjubqcTb1gPaKbc.mp3,Monkeybeat (Original),31,"Cars,Fashion,Technology,Chase & Action,Spy"
ZD_Proliferate_180122_SC_LIBEDIT_ending_DW_190624.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Proliferate_180122_SC_LIBEDIT_ending_DW_190624.wav,fmcMdbd7bYh3bphybggBjehmcQa6euiG.mp3,Proliferate (Original),44,"Technology,Sci-Fi"
UberRewards_GoGoGo_Slapback_MUS_181207_D_104_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/UberRewards_GoGoGo_Slapback_MUS_181207_D_104_WB.wav,cig4igd4dTeAcagigLbgegjMhZfMjZ.mp3,Slapback (Original),78,"Swagger,Cars,Adventure,Chase & Action"
HappyFamilyYogurt_Anthem_Raspberry_180110_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/HappyFamilyYogurt_Anthem_Raspberry_180110_DH.wav,hTaLeIghfTjfckfsfWdhcYcDa9aXdM.mp3,Strawberry (Original),91,"Babies,Kids,Adventure,Cinematic,Magic & Fantasy"
Pepsi_Black_MidCityBounce_181106_WB_LIB_120BPM.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Black_MidCityBounce_181106_WB_LIB_120BPM.wav,eZbAfQfidhicjWeyg1hZgnfFeocgiEj8.mp3,Mid City Bounce (Straight Mix),29,"Technology,Sports,Cars,Chase & Action"
Starbucks_HolidayTVC_BruYay_NonHoliday_190926_E_138_WB_ATEdit_220103.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_BruYay_NonHoliday_190926_E_138_WB_ATEdit_220103.wav,hkg1hid5jNjXhKhTdIeSc2atayjWaHhZ.mp3,Bru Yay (Non Holiday),87,"Technology,Whimsical & Quirky,Magic & Fantasy,Kids,Adventure"
VerizonRewards_Want_Ludovic_190408_Am_128_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Ludovic_190408_Am_128_WB.wav,iCaigrepgZdhaycRcNbSjreSikawjDd5.mp3,Ludovic (Original),30,"Swagger,Fashion"
TDTWC_Ironclad_180515_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/TDTWC_Ironclad_180515_LIB_DH.wav,e2fThrcydBgkbUfDhGfZhbaKbhiXaOd5.mp3,Ironclad (Original),34,"Cinematic,Epic Heroes"
Target_Easter2018_Jeepers_180216_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_Easter2018_Jeepers_180216_SC.wav,gVe2boj8jjhBiqhAfebHaTbKbIiIdXf9.mp3,Jeepers (Original),92,Adventure
ZD_Loitering_161208_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Loitering_161208_YE.wav,drdMjFa9gNcBcehVisikiIeojGgUfHix.mp3,Loitering (Original),60,Music as Background
Instagram_Stories_BiggestBrands_Voke_181213_LIB_DW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Instagram_Stories_BiggestBrands_Voke_181213_LIB_DW.wav,cSaIaiehfljXcAezhRaZajdcgajZcmgE.mp3,Voke (Original),80,"Swagger,Fashion,Technology"
ZD_Kashan_180122_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Kashan_180122_SC.wav,gmcdbcbahiiwaVb3fRdFcme4iuaibkjI.mp3,Kashan (Original),29,"Music as Background,Technology,Drama,Cinematic,Sci-Fi"
IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001.wav,https://betterproblems-production-originals.s3.amazonaws.com/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001.wav,bhaBc6eEjyb5iRhZc6aTg3iui1bOaeiO.mp3,Heavy Hand (Extended),10,"Cars,Technology,Sports,Swagger,Chase & Action"
ZD_Portobello_180122_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Portobello_180122_YE.wav,eifOc1i1bMjkhZejjJjCfFdUeNiReZ.mp3,Portobello (Original),10,"Cinematic,Horror,Sci-Fi"
VerizonRewards_Want_PlatinumA_190516_Dm_149_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_PlatinumA_190516_Dm_149_DH.wav,hRdJbPfchgheiogdihfne2g2gWfHjXjA.mp3,Platinum (A),33,"Music as Background,Swagger,Sports,Technology"
BP4504_SideC_TR_5_160829_JumpIn_128_C_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/BP4504_SideC_TR_5_160829_JumpIn_128_C_WB.wav,epjDapeLeSdrflhwaUi9fEireQiIdbdG.mp3,Jump In (LP Mix),90,"Music as Background,Magic & Fantasy"
Supercell_RushWars_Venn_190906_D#m_130_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Supercell_RushWars_Venn_190906_D%23m_130_YE.wav,bQatbYfshPbGgMa1bujKd9a8cIdjiCgE.mp3,Venn (Original),79,"Chase & Action,Epic Heroes,Adventure,Technology"
EBD_Instax_Op1_180426_LIB_Rebounced_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/EBD_Instax_Op1_180426_LIB_Rebounced_DH.wav,cqbmfJj6bdjaaebSgEjOd5e5dzaUcchQ.mp3,Instax (Op 1),62,"Music as Background,Health & Beauty,Cars,Kids"
VanityFair_Reflections_NewBlueEXTENDED_190207_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/VanityFair_Reflections_NewBlueEXTENDED_190207_LIB_DH.wav,eAhghCdSdzaOcubNjoh5cvcPd7c6brif.mp3,New Blue (Extended),54,"Music as Background,Swagger,Fashion,Health & Beauty"
Nivea_StylingLaunch_LoveStrands_180518_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nivea_StylingLaunch_LoveStrands_180518_LIB_BE.wav,gWgMdYcXeuaGcUeCfoi2eJa1ePhlaagy.mp3,Love Strands (Original),27,"Fashion,Technology"
Uber_LookBack_Sunshiny_190401_G_122_DW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Uber_LookBack_Sunshiny_190401_G_122_DW.wav,gkj8aEgfirhAjpdCeddWdidWe2fPdQi4.mp3,Sunshiny (Original),47,"Music as Background,Swagger,Chase & Action,Sports,Cars"
Uber_LookBack_Xroovelpuff_Extend_190328_C_122_YE_ATEdit_220121.wav,https://betterproblems-production-originals.s3.amazonaws.com/Uber_LookBack_Xroovelpuff_Extend_190328_C_122_YE_ATEdit_220121.wav,edbkg6iZgniQcVdGjRbRdJe7f3iugXav.mp3,Xroovelpuff (Vocals extended),87,Adventure
TDTWC_Osore_180323_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/TDTWC_Osore_180323_LIB_BE.wav,gjh1gQewgAj4iYiKfzgYiTfRcrgigjeR.mp3,Osore (Original),14,"Sci-Fi,Cinematic"
Starbucks_HolidayTVC_WinterPeaks_190916_G#_112_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_WinterPeaks_190916_G%23_112_YE.wav,dpaVdVi2dOi6brenbtcTjnjeeEcsaXgS.mp3,Winter Peaks (Original),85,"Adventure,Magic & Fantasy"
VerizonRewards_Want_Valence_Shorter_190408_Bbm_150_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Valence_Shorter_190408_Bbm_150_YE.wav,f7jGjocMavbBbtfqcxhiiPjca2bLgCgy.mp3,Valence (Shorter),60,"Swagger,Cars,Fashion,Sports,Technology,Epic Heroes"
Qualcomm_5G_Orthogonal_181116_F#_125_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Qualcomm_5G_Orthogonal_181116_F%23_125_YE.wav,b6dleXemfBdeg1cDhRj9dShee5dRfwea.mp3,Orthogonal (Original),44,"Magic & Fantasy,Technology"
Supercell_RushWars_BuckleUp_190916_Em_133_WBBE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Supercell_RushWars_BuckleUp_190916_Em_133_WBBE.wav,ewiddzhRcWdgbzgxc8cSdEbpgVbdjnhg.mp3,Strap In (Original),79,"Cars,Kids,Sports,Adventure,Chase & Action,Epic Heroes"
AS_M4M_WelcomeToAssam_190114_G#_152_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AS_M4M_WelcomeToAssam_190114_G%23_152_WB.wav,dGa2c7aafRaqgmdDcSejikhScqhuf8cG.mp3,Welcome To Assam (Original),81,"Sci-Fi,Adventure,Whimsical & Quirky"
Uber_LookBack_Spooled_190430_C_122_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Uber_LookBack_Spooled_190430_C_122_BE.wav,gvfTfChJjJfDjraQghdYjaaVhrgRfcgv.mp3,Spooled (Original),89,"Swagger,Chase & Action,Cars,Adventure,Technology,Sports"
Xiidra_Oviedo_180314_LIB_WB_LIBEDIT_ending_DW_190624.wav,https://betterproblems-production-originals.s3.amazonaws.com/Xiidra_Oviedo_180314_LIB_WB_LIBEDIT_ending_DW_190624.wav,dKcfjLjqeOctaKanjRhsilaseYjVjBhY.mp3,Ovideo (Original),89,"Magic & Fantasy,Drama,Kids"
Pillsbury_MadeAtHome_LongLine_Tannenbaum_190905_G_110_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pillsbury_MadeAtHome_LongLine_Tannenbaum_190905_G_110_SC.wav,b3hXcJhsh6iEiXdUj8aFjmcCd1fviPej.mp3,O Tannenbaum (Cover),86,"Music as Background,Whimsical & Quirky,Babies"
17150709_Argus_Drone_160408_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150709_Argus_Drone_160408_qt.wav,eyjva7eubwbwa3johEaybBf3jpaafW.mp3,Anarchus Drone (Bed),14,"Music as Background,Cinematic,Sci-Fi"
MailChimp_BigBang_Tools_Neptune_180921_LB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/MailChimp_BigBang_Tools_Neptune_180921_LB_SC.wav,hBjebLaxgqhIeJcka1hmebh3d2bEgTck.mp3,Neptune (Original),59,"Whimsical & Quirky,Kids"
Magnolia_Quartz_Identikit_FindOut_OPA_180312_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Quartz_Identikit_FindOut_OPA_180312_LIB_BE.wav,clfJg4cHeGiujmgRfDeUcqeIeneKdW.mp3,Find Out (Op A),42,Swagger
Honda_Mean_Garlic_Dm_150_PSB_190603.wav,https://betterproblems-production-originals.s3.amazonaws.com/Honda_Mean_Garlic_Dm_150_PSB_190603.wav,d9c2bEiLamfmbKficBiDdVaQedeXh8dZ.mp3,Garlic (Original),57,"Swagger,Cars,Sports"
JoyFills_Joy_FallowFieldRevisedFaster_180813_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/JoyFills_Joy_FallowFieldRevisedFaster_180813_WB.wav,egeJgTdMjMfKezbrerjzgTbyf5eXi2.mp3,Fallow Field (Faster Tempo),76,Swagger
Facebook_Monica_FultonStreet_190426_Bm_92_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_Monica_FultonStreet_190426_Bm_92_WB.wav,daf3hRedgmfAbDdshsb9aDa2hvcvhtea.mp3,Fulton Street (Original),34,Drama
Magnolia_Linguini_Moats_190517_D#_93_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Linguini_Moats_190517_D%23_93_SC.wav,fFbTgxg7ivhyfRb8aDcxdFeVfHbDcZeO.mp3,Moats (Original),85,"Music as Background,Case Study,Technology"
Peaches_Power_DarkDeepDown_180209_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_DarkDeepDown_180209_LIB_DH.wav,cNh2bBdOhadCcCaVjzgOeajUcHdsdIiY.mp3,Dark Deep Down (Original),38,Swagger
VerizonRewards_Want_Yggdrasil_190426_B_125_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Yggdrasil_190426_B_125_YE.wav,fbhIiNdGideOcNc4jwhyf5bQj2jHfzcp.mp3,Nine Worlds of Yggdrasil (Original),79,"Technology,Adventure,Swagger"
Target_Easter2018_AnteUp_180301_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_Easter2018_AnteUp_180301_LIB_DH.wav,cIeVczhNj7jKhffag3hSi5cbbPfXhoar.mp3,Ante Up (Original),71,Technology
VanityFair_Reflections_NewBlue_190111_D_115_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/VanityFair_Reflections_NewBlue_190111_D_115_DH.wav,b1aFd8cFjKgRb5bOekczgAfGbueUaKiy.mp3,New Blue (Original),54,"Music as Background,Swagger,Fashion,Health & Beauty"
Target_Easter2018_Xroovelpuff_180216_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_Easter2018_Xroovelpuff_180216_LIB_YE.wav,cjedgddsgZgLbuhMcXj2cnfNjJd4anfi.mp3,Xroovelpuff (Original),87,Adventure
SoFi_Brand_AlreadyKnow_15s_181207_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/SoFi_Brand_AlreadyKnow_15s_181207_LIB_DH.wav,b5gdfEiibNbvcle3hgcfhscTizgXjteQ.mp3,Already Know (15s),68,Health & Beauty
IKEA_Service_HotRocks_190821_D_178_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/IKEA_Service_HotRocks_190821_D_178_WB.wav,i3bWjBgjhrcIfYabhhjvdxdSb8cqetgt.mp3,Hot Rocks (Original),64,"Swagger,Cars,Sports"
BIDB_Horseshoe_Natale_180525_LibEdit_RW_191007.wav,https://betterproblems-production-originals.s3.amazonaws.com/BIDB_Horseshoe_Natale_180525_LibEdit_RW_191007.wav,gHh6bBbQdUbujba8c1fif1eGf1epe4hZ.mp3,Natale (Original),28,"Music as Background,Cinematic"
Target_MoreMoreMore_LoopBots_NoVOX_Cover_180206.2.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_MoreMoreMore_LoopBots_NoVOX_Cover_180206.2.wav,hAhdaXi6hxdFcKeXiij2c2hocpcvbKh8.mp3,More More More (Instrumental),50,
23ANDME_MeetYourGenes_MeetTheBusibodies_Breakout_190617_F_92_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/23ANDME_MeetYourGenes_MeetTheBusibodies_Breakout_190617_F_92_WB.wav,cDdMfWiSfhbIjCi2bSgvcKcUjoiNdJdM.mp3,Meet The Busibodies (Breakout),60,"Apparel & Retail,Kitsch & Elevator Muzik"
Samsung_GWE_LimeSauce_181221_G#_108_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Samsung_GWE_LimeSauce_181221_G%23_108_LIB_YE.wav,bmeMhyfxfFg3bOfWgVbRdYdGdlhsdpaL.mp3,Lime Sauce (Original),34,Fashion
VerizonRewards_Want_Hazel_NoVox_190507_D_160_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Hazel_NoVox_190507_D_160_YE.wav,dEjgbzeYaFe5iajjgUhGcghSiEdrgXaU.mp3,Hazel (Instrumental),62,"Sexy & Seductive,Swagger"
HP_SummerSocial_Blob_SoupsOn_180622_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/HP_SummerSocial_Blob_SoupsOn_180622_LIB_SC.wav,h5cKfndHiAhCiUavaRfjaZgWfwaIaMhg.mp3,Soup's On (Original),38,"Adventure,Cars,Technology,Sci-Fi"
Facebook_GD2V_Lipstick_InAPickle_180305_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_GD2V_Lipstick_InAPickle_180305_LIB_SC.wav,bPb8f7jwbAfPcfbjimgUa9c8i9dmfQcF.mp3,In A Pickle (Original),75,"Health & Beauty,Fashion,Technology"
Supercell_Rushwars_Lynx_YE_190906_C#m_140_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Supercell_Rushwars_Lynx_YE_190906_C%23m_140_YE.wav,fyd9dMgwctfxaLhjh9jKcSeWgpd9gt.mp3,The Teal Lynx (Original),68,"Cinematic,Adventure,Cars"
MagicLeap_Elephant_Bed_MagicLip_190115_C_95_DW.wav,https://betterproblems-production-originals.s3.amazonaws.com/MagicLeap_Elephant_Bed_MagicLip_190115_C_95_DW.wav,egeaaLh6fbjkalhthZjNjjeCccfEizfa.mp3,Magic Lip (Original),59,Music as Background
Nivea_StylingLaunch_Igneous_180517_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nivea_StylingLaunch_Igneous_180517_LIB_YE.wav,blflhBjneeemfrggf7d8g6gVaobyasa9.mp3,Igneous (Original),65,Swagger
Gatorade_Highlights_Yonder_NoVox_190612_Cm_132_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gatorade_Highlights_Yonder_NoVox_190612_Cm_132_YE.wav,dxfxejiRfHiJfvhgdNfNf1dHi8ikfVdq.mp3,Yonder (Instrumental),65,"Sports,Kids"
AppyFizz_RiseUtaraana_181210_LIB_LibEdit_RW_191007.wav,https://betterproblems-production-originals.s3.amazonaws.com/AppyFizz_RiseUtaraana_181210_LIB_LibEdit_RW_191007.wav,eWimjNgXdEcde9aQhYcshNj1cWdCjhfj.mp3,Rise Utaraana (Original),57,"Swagger,Cars,Sports,Technology"
Magnolia_Quartz_Identikit_DingoDog_180302_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Quartz_Identikit_DingoDog_180302_LIB.wav,btbWdEhbfKdTcZh5bGbrgrcdaAe8eah3.mp3,Dingo Dog (Original),65,"Fashion,Technology,Sci-Fi"
Magnolia_Quartz_Circular_Sindora_180223_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Quartz_Circular_Sindora_180223_LIB_YE.wav,ete1jFeci9cHhrb9dFfmjwhXbWfRcogB.mp3,Sindora (Original),40,Swagger
Peaches_Power_BTS_Plural_180221_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_BTS_Plural_180221_LIB_YE.wav,eljza3ePh6fRiZhkhIepffgsdZeFdcgH.mp3,Plural for Peaches (Original),62,Babies
Pillsbury_MadeAtHome_Perz_190725_G_160_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pillsbury_MadeAtHome_Perz_190725_G_160_SC.wav,cniCjvaIewaej7j6bwe3ggiAhbepc9iU.mp3,Perz (Original),68,"Whimsical & Quirky,Babies"
EBD_Zucchini_180425_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/EBD_Zucchini_180425_LIB_YE.wav,hNiAf9aBcSjCewecifgEeFidcVcJaQjZ.mp3,Zucchini (Original),39,Fashion
Disney_Spellbound_GiddyUp_175_Aminor_DH_190128_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Disney_Spellbound_GiddyUp_175_Aminor_DH_190128_LIB.wav,csiJiec7hxeHgWb9g1gCiWhIihiDfPaN.mp3,Giddy Up (Original),65,"Cars,Sports,Chase & Action,Cinematic,Epic Heroes"
Gatorade_Highlights_Xyborg_190531_Gb_125_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gatorade_Highlights_Xyborg_190531_Gb_125_SC.wav,fre7cgeZccfPi8aJgffgftaOgGiciAdu.mp3,Xyborg (Original),29,"Fashion,Swagger"
T&N_VeryBed_LostForWords_180419_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/T%26N_VeryBed_LostForWords_180419_LIB_YE.wav,gybza8fFeTcVaoaJh8fGihesfSiNeBhC.mp3,Lost For Words (Original),29,"Nostalgia Evoking,Swagger"
Google_SpaceJanitor_Intro_RFDReprise_190812_G_96_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_SpaceJanitor_Intro_RFDReprise_190812_G_96_SC.wav,hNjhjVi9fybyhedLevhffic5cvhLfO.mp3,RFD Reprise (Original),73,"Whimsical & Quirky,Babies"
Samsung_GWE_AoF_AbstractusMaximus_190326_A_100_Everyone_Loop_LIBEDIT_FixedEnding_MIA_190807.wav,https://betterproblems-production-originals.s3.amazonaws.com/Samsung_GWE_AoF_AbstractusMaximus_190326_A_100_Everyone_Loop_LIBEDIT_FixedEnding_MIA_190807.wav,bYeAcGiLbfgxbwbXe1eieXf5e7e6dzhZ.mp3,Abstractus Maximus (Original),67,"Music as Background,Health & Beauty,Pharma"
Starbucks_RedCup1_RockinTheHouseTop_MUS_171026_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_RedCup1_RockinTheHouseTop_MUS_171026_SC.wav,gBdLdXdgibiheBfmiFdugYasjYcQfiao.mp3,Up On The Housetop (Longer Edit),74,Kids
IBM_DreamItDone_DottedEye_180209_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/IBM_DreamItDone_DottedEye_180209_LIB_DH.wav,fBfdipbkeOiJbIjajUfchogdd4dHjAbU.mp3,Dotted Eye (Original),57,"Swagger,Health & Beauty"
Magnolia_LeakyCauldron_Plink_180430_LIB_SC 2.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_LeakyCauldron_Plink_180430_LIB_SC+2.wav,bUbLeGcNg1i9cThreFevbUhXfDisdJiF.mp3,Plink (Original),67,"Fashion,Technology,Sci-Fi"
Pepsi_Black_Bolts+Strings_Adapt_181108_LIB_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Black_Bolts%2BStrings_Adapt_181108_LIB_WB.wav,isbjfzdLj3hHfRcrcHf3eHbaaPjagTgB.mp3,Bolts (With Strings),65,Fashion
Gatorade_Highlights_BlenderQuench_190604_Gm_133_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gatorade_Highlights_BlenderQuench_190604_Gm_133_BE.wav,iYadcRaea7bichcIgdiGg5gmejcsbLdI.mp3,Blender Quench (Original),46,Technology
Pepsi_Black_ExquisiteSlide_LIB_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Black_ExquisiteSlide_LIB_WB.wav,eScHgLhmiqgvgwiHggdbhvdRiqdGdTiR.mp3,Exquisite Slide (Original),60,"Sports,Cars,Fashion"
MailChimp_BigBang_Growth_Scrambler_NoVox_180912_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/MailChimp_BigBang_Growth_Scrambler_NoVox_180912_LIB_SC.wav,f4flfaf6fcdziPcObobBaVhLhFa5igaj.mp3,Scrambler (Instrumental),88,"Whimsical & Quirky,Kids,Comedy,Cinematic"
BIDB_Egg_Euclid_180329_DH_LIBEDIT_FixedEnding_MIA_190708.wav,https://betterproblems-production-originals.s3.amazonaws.com/BIDB_Egg_Euclid_180329_DH_LIBEDIT_FixedEnding_MIA_190708.wav,fDf8dlegfPj2g5bffGfhbkakf7ctjggx.mp3,Euclid (Original),24,Music as Background
Google_SpaceJanitor_WaitingRoom_190729_Am_90_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_SpaceJanitor_WaitingRoom_190729_Am_90_YE.wav,gqdAfqc7eHf5gkjcccbSidj8bebHfFeE.mp3,Waiting Room (Original),68,Whimsical & Quirky
HP_SummerSocial_HarpersFerry_181029_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/HP_SummerSocial_HarpersFerry_181029_LIB.wav,fvaFd8eri7j2f8hTdic7exisgWeCdEa9.mp3,Harpers Ferry (Original),75,Western
EBD_LawnJawn_180501.2_LIB_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/EBD_LawnJawn_180501.2_LIB_WB.wav,cLg7gCedaGilaCcwemepeMbhbCdgbfiY.mp3,Lawn Jawn (Original),72,Apparel & Retail
AFWW 1246 StraightAhead B.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1246+StraightAhead+B.wav,bMhpenataEa1jpghgAaQdpjZcxgzfthK.mp3,Straight Ahead Johnny (B Vocal),50,
Nest_Holiday_WeAreTogether_NoVox_181024_LIB_AA.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nest_Holiday_WeAreTogether_NoVox_181024_LIB_AA.wav,criTdzeVhchKd7eIcDaThEgsg5b5cEie.mp3,We Are Together (No Vox),70,"Tugging on Heartstrings,Whimsical & Quirky"
