,Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
868,Facebook_Groups_BakeSale_OptionA_160606_D_80_4-4_PB-DH-YE-SC-WB__NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_Groups_BakeSale_OptionA_160606_D_80_4-4_PB-DH-YE-SC-WB__NXT.wav,cVdUj2h1acbCdjjkdpa5gUiWdWatjQfc.mp3,Bake Sale (Option A),6,"Case Study,Health & Beauty,Kids,Technology"
869,SignalFestival_CamouflagedEyes_ProjectedMonsters_Original_160805_Em_108_4-4_WBSC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/SignalFestival_CamouflagedEyes_ProjectedMonsters_Original_160805_Em_108_4-4_WBSC_NXT.wav,iKgnaIhTdpbmcyjvc1gJdvhNjrbceKhw.mp3,Projected Monsters (Original),6,"Sci-Fi,Technology,Case Study"
870,17151554_Starbucks_OprahMoms_Cadden_140418_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151554_Starbucks_OprahMoms_Cadden_140418_qt.wav,iYbfiAjFdUgAb1ahj6bqjfhkjjdehmao.mp3,Cadden (Original),6,"Cars,Cinematic,Drama,Pharma"
871,1551 Catterback(NoVox).wav,https://betterproblems-production-originals.s3.amazonaws.com/1551+Catterback%28NoVox%29.wav,fkd8ctdidng6eSh5iQaVcKbTdUhwfZgW.mp3,Catterback (Instrumental),6,Swagger
872,352_Antfood_SoSpooky.wav,https://betterproblems-production-originals.s3.amazonaws.com/352_Antfood_SoSpooky.wav,ikg8eghka3bWbhhGd8brhAfigheifDaC.mp3,So Spooky (Original),6,"Swagger,Comedy"
873,AFSP_James_ItWasaBarrel_GoldBucket_150304_qt_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_James_ItWasaBarrel_GoldBucket_150304_qt_PB.wav,dqahjkj4i5iKdwcegriBhpjLdHbPdGix.mp3,Gold Bucket (Original),6,"Whimsical & Quirky,Swagger,Cars,Sci-Fi,Technology,Magic & Fantasy"
874,583 Sun Is East (Winter Uke Alt).wav,https://betterproblems-production-originals.s3.amazonaws.com/583+Sun+Is+East+%28Winter+Uke+Alt%29.wav,eWiyd9fAemiJbGfai4axjib8gVgBffjb.mp3,Sun Is East (Winter — Female Vocal),6,Cars
875,1310 GoodMorning.wav,https://betterproblems-production-originals.s3.amazonaws.com/1310+GoodMorning.wav,icitbUgogSeugGiOg2eFj2eLhkejfXcb.mp3,Good Morning (Original),6,"Babies,Whimsical & Quirky"
876,LANDR-06_Antfood_SpotifyPlaylists_HigherLimits_190920_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-06_Antfood_SpotifyPlaylists_HigherLimits_190920_NoLim-Balanced-High.wav,iLi3bKaGiRbgbhf7d5hAiTfPilcNi9hY.mp3,Higher Limits (Jennzii Mix),6,"Swagger,Fashion"
877,VerizonRewards_Want_Shredded_190402_Bm_90_LS.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Shredded_190402_Bm_90_LS.wav,feixjYeNaBc6baeIaibvaCeBcheKj5.mp3,Shredded (Original),6,"Swagger,Fashion,Health & Beauty,Technology"
878,Spectrum_BeUnreasonable_ChancesAre_Original_220516_F_112_4-4_BE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Spectrum_BeUnreasonable_ChancesAre_Original_220516_F_112_4-4_BE_NXT.wav,dVeVfPjAhHjkiHiWbbeVeqbhfag2fnhp.mp3,Chances Are (Original),6,Swagger
879,IDFA_FeelSomethingBeautiful_Lovey_Original_200910_G_85_4-4_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/IDFA_FeelSomethingBeautiful_Lovey_Original_200910_G_85_4-4_RW_NXT.wav,e3dzeJakcleigheGjlhEa7eGjUa5fvb9.mp3,Lovey (Original),6,Drama
880,17151334_NYT_RealEstateApp_Atolis_150317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151334_NYT_RealEstateApp_Atolis_150317_qt.wav,jgbfjqaTjRbHgxhWcthKgMcEfCiFbp.mp3,Atolis (Original),6,Beach & Summer
881,AFSP_Upcon_Comfort_Dubbed_LS_140818_22h_2p-01.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Upcon_Comfort_Dubbed_LS_140818_22h_2p-01.wav,hLeohocdjQdNhYgWdwh5cyiCafiThEj5.mp3,Dubbed (Original),6,"Comedy,Kids,Swagger"
882,Facebook_GD2V_Lipstick_VisavisB_180307_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_GD2V_Lipstick_VisavisB_180307_LIB_YE.wav,bycSbIerg7a2dPiDcYa6jsiJaOdsg2gn.mp3,Visavis (B),6,"Whimsical & Quirky,Health & Beauty,Technology"
883,IBM_DreamItDone_Lucid_180209_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/IBM_DreamItDone_Lucid_180209_LIB_DH.wav,g2aYiHaybrgAhmeoblcKcQjujEerbodk.mp3,Lucid (Original),6,"Technology,Health & Beauty,Case Study,Adventure,Sci-Fi"
884,Magnolia_LeakyCauldron_Particle_Advertisers_180430_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_LeakyCauldron_Particle_Advertisers_180430_LIB_DH.wav,bdaBcdbriFiJhFhNclgYcWiJgDfihGhw.mp3,Particle (Minimal Mix),6,"Fashion,Technology,Sci-Fi"
885,Github_UniverseOctober2021_LostInTheLibrary_Original_211105_G_120_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Github_UniverseOctober2021_LostInTheLibrary_Original_211105_G_120_4-4_SC_NXT.wav,iUbmeag5hXdkcqhiiahBfncXeIh9exjf.mp3,Lost In The Library (Original),6,"Technology,Health & Beauty,Case Study,Sci-Fi"
886,Google_DefendTheUser_ZeroTheHero_Original_220929_F_128_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_ZeroTheHero_Original_220929_F_128_4-4_JH_NXT.wav,hyetfFaCfZerdgbVcObTamaDcccfjycL.mp3,Zero The Hero (Original),6,Swagger
887,BomAr_DifusorElétrico_ChillBreeze_PC_G_4_4_93bpm_211208_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/BomAr_DifusorEl%C3%A9trico_ChillBreeze_PC_G_4_4_93bpm_211208_qt.wav,iDbqcidbbrfqfrjDhRiEh5iViffzevcK.mp3,Chill Breeze (Original),6,Health & Beauty
888,Qualcomm_5G_Trapezoid_181019_C_94_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Qualcomm_5G_Trapezoid_181019_C_94_WB.wav,fciXgvcagvh3jPgkhdcdi8iLjojFfFb9.mp3,Trapezoid (Original),6,"Technology,Health & Beauty"
889,YIR_ElonBaby_Instrumental_210203_B_110_4-4_WBYE.wav,https://betterproblems-production-originals.s3.amazonaws.com/YIR_ElonBaby_Instrumental_210203_B_110_4-4_WBYE.wav,gkcYc9aIj3dkbjgejyiPf3fgihfyiohv.mp3,Elon Baby (Instrumental),6,"Technology,Sci-Fi,Case Study,Fashion,Cinematic"
890,Target_Easter2018_Ponytail_180206_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_Easter2018_Ponytail_180206_SC.wav,ccf5e2cucyeMe7a5cwjcfUbScTjnetgv.mp3,Ponytail (Original),6,Fashion
891,VerizonRewards_Want_Hazel_NoVox_190507_D_160_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Hazel_NoVox_190507_D_160_YE.wav,dEjgbzeYaFe5iajjgUhGcghSiEdrgXaU.mp3,Hazel (Instrumental),6,"Sexy & Seductive,Swagger"
892,Ford_Driver_Spiderwebs_Original_230411_Am_115_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_Driver_Spiderwebs_Original_230411_Am_115_4-4_SC_NXT.wav,bUacbPg2hdhSjhfYdydFdBi8j2jUeeft.mp3,Spiderwebs (Original),6,"Technology,Cars"
893,Microsoft_BackToSchoolQ3_Marblewing_Original_220309_D_207_6-8_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_BackToSchoolQ3_Marblewing_Original_220309_D_207_6-8_DH_NXT.wav,ixgzjsfOiFd9bBiNhMglfLeOgPizaVgH.mp3,Marblewing (Original),6,Music as Background
894,584 Sun Is East (Fall).wav,https://betterproblems-production-originals.s3.amazonaws.com/584+Sun+Is+East+%28Fall%29.wav,gCg1e7hHdhe3gneNhcfXdKiXgCjveyfQ.mp3,Sun Is East (Fall — Female  Vocal),6,Cars
895,Meta_ItsKidSupersWorld_TheEndIsTheBeginningAgain_MinimalVersion_230606_Bbm_120_4-4_WB_DH(Arranger)_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Meta_ItsKidSupersWorld_TheEndIsTheBeginningAgain_MinimalVersion_230606_Bbm_120_4-4_WB_DH%28Arranger%29_NXT.wav,fGaCg5iGjegkcjctedcUbDe9fmdChMc3.mp3,The End Is The Beginning Is The End Again (Minimal Version),6,Swagger
896,Spectrum_BeUnreasonable_SteadyGoing_Original_220113_G_120_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Spectrum_BeUnreasonable_SteadyGoing_Original_220113_G_120_4-4_YE_NXT.wav,ixgwgliSfLc7axhTeveoaZb1jvcUgbaq.mp3,Steady Going (Original),6,"Music as Background,Babies,Kids,Health & Beauty,Pharma"
897,Uber_UberPro_Engulf_200115_E_100_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Uber_UberPro_Engulf_200115_E_100_YE.wav,bji4gBgAbIh2dsbpcReUheg6hohkdmec.mp3,Engulf (Original),6,Swagger
898,AFSP_SAMSUNG_Lados_OverWeekend_60s_180712_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_SAMSUNG_Lados_OverWeekend_60s_180712_qt_VN.wav,gkhfdQd1fPhEfabTb3f9defOaajebGaV.mp3,Over Weekend (60s),6,"Swagger,Fashion,Health & Beauty,Technology"
899,IBM_Maestro_Dozes_MUS_180117_LIB_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/IBM_Maestro_Dozes_MUS_180117_LIB_WB.wav,dVjIjCdQelb3iub1aSi2fqeGd3g6c3dH.mp3,Dozes (Original),6,"Technology,Case Study,Pharma"
900,AmazonPrime_BarbeariaEBolo_FreshPizzy_Original_220906_Em_100_4-4_LB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/AmazonPrime_BarbeariaEBolo_FreshPizzy_Original_220906_Em_100_4-4_LB_NXT.wav,gpisigjsjNdMaDgeaHbdgsbje2eDfUjq.mp3,Fresh Pizzy (Original),6,Swagger
901,AFSP_TAM_Encontros_Tower_141113_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_TAM_Encontros_Tower_141113_qt_VN.wav,fPcsdIiEdzdVeAgmcFc5iscDe6dUeUdx.mp3,Tower (Original),6,"Cinematic,Pharma,Drama"
902,Allstate_ProtectYourStuff_StuffSong_NoWhistle_180410_G_4-4_110_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Allstate_ProtectYourStuff_StuffSong_NoWhistle_180410_G_4-4_110_DH.wav,gGe5gJbkgibegFiJe3irj7aufYbNaThN.mp3,Stuff Song (No Whistle),6,"Babies,Kids"
903,AFSP_Subway_Mexicano_Burrito_170405_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Subway_Mexicano_Burrito_170405_qt_VN.wav,dNdijNhubxdVclcjjUcljwh1dKhVdQfa.mp3,Burrito (Original),6,"Beach & Summer,Carnaval"
904,Natura_Una_UmDosTresGo_Original_221027_Bm_108_4-4_LS_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Natura_Una_UmDosTresGo_Original_221027_Bm_108_4-4_LS_NXT.wav,hib4jBfkeabKhIiKdSjsfhenfEiXfJgp.mp3,Um Dos Tres Go (Original),6,Swagger
905,TIM_COB_Animatic_LastFrontier_LB_A_4_4_103bpm_210906_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/TIM_COB_Animatic_LastFrontier_LB_A_4_4_103bpm_210906_qt.wav,gAgcgNiIhbg1c9g1bGiTbyj6bLc5dYdr.mp3,Last Frontier (Original),6,"Technology,Sci-Fi,Health & Beauty"
906,AFWW 1449 Puck.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW%201449%20Puck.wav,bZeHd4hsa2gtbidagjeJjNapawapgjhv.mp3,Puck (Original),6,Sports
907,Magnolia_Quartz_TokyoCatParade_LIB_180227.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Quartz_TokyoCatParade_LIB_180227.wav,cth8dsfHa2hwfWdthsakdwenhpiab9eq.mp3,Tokyo Cat Parade (Instrumental),6,"Music as Background,Beach & Summer"
908,AFSP_Netflix_TheCrown_SolemnDance__LB_191108_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Netflix_TheCrown_SolemnDance__LB_191108_qt.wav,iwdajRcehcjId4adeBefdRgqiTfjfLh2.mp3,Solemn Dance (Original),6,"Drama,Technology,Case Study"
909,Ford_Driver_FeedTheBeast_Original_230209_Cm_96_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_Driver_FeedTheBeast_Original_230209_Cm_96_4-4_JH_NXT.wav,hIasggdgc5hyc3h8gvjUg7guhocCjecI.mp3,Feed The Beast (Original),6,"Technology,Cars"
910,19-3092_LIC_Natura_TodoDia_Rotulos_Poema_Bibeloiê_LS_Mus30_190820_1h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/19-3092_LIC_Natura_TodoDia_Rotulos_Poema_Bibeloie%CC%82_LS_Mus30_190820_1h_qt.wav,gXiqfbdmgGbve8jncgjTdviHaxhjcsfu.mp3,Bibeloiê (Original),6,"Trailer,Adventure,Cinematic"
911,AFSP_LIC_Vivo_Destrave_Mus_BeastMode_PC_180420_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Vivo_Destrave_Mus_BeastMode_PC_180420_qt.wav,dodIc2fvd4aLjcjyiedEdficjeflgO.mp3,Beast Mode (Original),6,"Swagger,Cars,Sports,Adventure"
912,Google_Dyna_GlassMountains_200331_A_110_DH_EditB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dyna_GlassMountains_200331_A_110_DH_EditB.wav,jLjIenjLhqh1b8iOeejCfSiPaWhkbW.mp3,Glass Mountains (Op. B),6,"Whimsical & Quirky,Case Study,Kids"
913,105_Antfood_FilthyRich_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/105_Antfood_FilthyRich_B.wav,iobheIfzbOhyideVfhbGbodHjGiYf1cC.mp3,Filthy Rich (B),6,"Swagger,Whimsical & Quirky"
914,AFSP_FORD_MundoInclinado_SimarikWeek_LS_160502_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_FORD_MundoInclinado_SimarikWeek_LS_160502_qt.wav,hQdgg1blf9hzhvdQfxgyi8bnjYgmc5bX.mp3,Simarik (Spooky),6,"Comedy,Kids,Whimsical & Quirky,Magic & Fantasy,Horror"
915,UnitedAirlines_2020Olympics_HollaFame_NoVox_200501_Em_82_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/UnitedAirlines_2020Olympics_HollaFame_NoVox_200501_Em_82_DH.wav,bicTd7czbWgmiajLgueWiTcphMfxhbgI.mp3,Holla Fame (No Vocals),6,"Swagger,Sports"
916,23ANDME_MeetYourGenes_Mendellion_Breakout_190617_Gm_137_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/23ANDME_MeetYourGenes_Mendellion_Breakout_190617_Gm_137_BE.wav,iyaNacdXembDg7dUbqihflfzcHb2iSa1.mp3,Mandellion (Breakout),6,Kids
917,Izettle_MadeForMore_HappyFriday_VN_AddOns_LB_210202_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Izettle_MadeForMore_HappyFriday_VN_AddOns_LB_210202_qt.wav,ewjbjZjGdzeCfbgSfHalgCjAaxbTbpb3.mp3,Happy Friday (Original),6,"Sports,Swagger,Technology,Adventure"
918,AmnestyInternational_Chains_Extended_110410_xxx_x_SC_4-4_NXT_ATEdit_211221.wav,https://betterproblems-production-originals.s3.amazonaws.com/AmnestyInternational_Chains_Extended_110410_xxx_x_SC_4-4_NXT_ATEdit_211221.wav,dTaiarclbgf7bujlfwdccchpbej8aBee.mp3,Chains (Extended),6,"Health & Beauty,Pharma,Drama"
919,20-3086_LIC_POSTOBR_AME_Mus_Grumari_PC_Em_4_4_99bpm_201218_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3086_LIC_POSTOBR_AME_Mus_Grumari_PC_Em_4_4_99bpm_201218_qt.wav,dKaGiSb8hZiXi1gVgyeXcJiZf6hMbe.mp3,Grumari (Original),6,"Swagger,Fashion"
920,977 Crescent.wav,https://betterproblems-production-originals.s3.amazonaws.com/977+Crescent.wav,bUaycmdTcTjAjYgTjcfAcEiFiCfZdAcy.mp3,Crescent (Original),6,Kids
921,AFSP_BRASKEN_Institucional_Trilha_Explosions_LS_PB_270313.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_BRASKEN_Institucional_Trilha_Explosions_LS_PB_270313.wav,hQdVeRjLcgfHeceqdBhqb8cuh5c7aQjQ.mp3,West Texas at Dawn (Longer Version),6,"Sports,Cinematic,Chase & Action"
922,FB_Portal_Boyfriend_Nubu_200713_260_F_Fernando.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_Nubu_200713_260_F_Fernando.wav,bXe7dgcZb8e4fmebaIjWeQege9eOhTcI.mp3,Nubu (Original),6,Technology
923,263_Antfood_Stutter.wav,https://betterproblems-production-originals.s3.amazonaws.com/263_Antfood_Stutter.wav,dqeaeUazaOdvb3ixfDbWf2i5iIercxji.mp3,Stutter (Original),6,"Sports,Cars,Chase & Action,Health & Beauty"
924,329_Antfood_Angels.wav,https://betterproblems-production-originals.s3.amazonaws.com/329_Antfood_Angels.wav,i7fNdIa1bGiwaHiSe5ehewebinajbgjU.mp3,Angels (Original),6,Swagger
925,AFSP_BRASTEMP_Memes_WhooBaah_LS_17102_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_BRASTEMP_Memes_WhooBaah_LS_17102_qt.wav,gGeoghcbdkdeeWfIancegihAhphSjHad.mp3,Whoo Baah (Original),6,"Comedy,Kids,Whimsical & Quirky"
926,ZD_Loitering_161208_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Loitering_161208_YE.wav,drdMjFa9gNcBcehVisikiIeojGgUfHix.mp3,Loitering (Original),6,Music as Background
927,CaptainMorgan_WhiteRum_YuhSalt_Original_220622_Eb_118_4-4_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/CaptainMorgan_WhiteRum_YuhSalt_Original_220622_Eb_118_4-4_WB.wav,hLaGfHeGiNbXeVgUgEhLa3cvaqgEdkj8.mp3,Yuh Salt (Original),6,"Swagger,Sports,Comedy"
928,StarbucksXUberEats_Holiday_YonderGaze_200929_D_110_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/StarbucksXUberEats_Holiday_YonderGaze_200929_D_110_YE.wav,hLjvikfziTbmhqhobofLdEeshlfWj2fp.mp3,Yonder Gaze (Original),6,Apparel & Retail
929,H&S_Bromance_KimiNoSoba_Instrumental_210727_Am_170_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/H%26S_Bromance_KimiNoSoba_Instrumental_210727_Am_170_4-4_YE_NXT.wav,dtgXeJird1cxjjjlcxd9cKaIiLi2dNbv.mp3,Kimi No Soba (Instrumental),6,"Chase & Action,Adventure,Sports,Cinematic"
930,17151432_Pepsi_Delicious_Katiria_A_170726_PSB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151432_Pepsi_Delicious_Katiria_A_170726_PSB.wav,gffmewi3eZgZhJbgdqdebZj5hDaYjcbf.mp3,Katiria (Original),6,"Swagger,Fashion,Health & Beauty,Technology"
931,417_Antfood_Fishing.wav,https://betterproblems-production-originals.s3.amazonaws.com/417_Antfood_Fishing.wav,dycjc2eJbthTjJawcDcxaqavgshvg1jt.mp3,Fishing (Original),6,Beach & Summer
932,521 Colombian Spirit.wav,https://betterproblems-production-originals.s3.amazonaws.com/521+Colombian+Spirit.wav,flgRdtekb2hjjdjebOdbeNbeicbneRhN.mp3,Colombian Spirit (Original),6,Carnaval
933,UberRewards_GoGoGo_Tented_190103_F#m_120_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/UberRewards_GoGoGo_Tented_190103_F%23m_120_BE.wav,fUbYbHhmaWapd4cQfchCicd4incOiUgX.mp3,Tented (Original),6,"Swagger,Fashion"
934,AFSP_Ford_Batom&Sorvete_Vivienda_LS_140207_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Ford_Batom%26Sorvete_Vivienda_LS_140207_qt.wav,i3g5dNdydPdEc3d8h4dThaaajJgAbYcj.mp3,Vivienda (Original),6,Cars
935,SoFi_Brand_AlreadyKnow_6s_181207_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/SoFi_Brand_AlreadyKnow_6s_181207_LIB_DH.wav,ijaCb7d3eKfxaqbIe3cBfPcCgMgsiW.mp3,Already Know (5s),6,Health & Beauty
936,17150803_Casper_SleepBetter_PillowFight.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150803_Casper_SleepBetter_PillowFight.wav,h7gKaPibgrd3cebQdPaec8c8hOc3j9gr.mp3,Pillow Fight (Original),6,"Kids,Babies"
937,17150964_Facebook_Reactions_Carousel_151218_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150964_Facebook_Reactions_Carousel_151218_qt.wav,d4iUcPcPhic8cVbfedhabWj2evasaKgI.mp3,Carousel (Original),6,Whimsical & Quirky
938,02_Rocket_And_The_Ghost_Come_In_From_The_Outside_11.5.14.wav,https://betterproblems-production-originals.s3.amazonaws.com/02_Rocket_And_The_Ghost_Come_In_From_The_Outside_11.5.14.wav,cEa9iKcod7cAhmiTi5cLiOdFgsekanjF.mp3,Come In From The Outside (Original),6,"Sports,Cars,Epic Heroes,Chase & Action"
939,Google_Fiber_ZoomZoom_200320_NoKey_102_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Fiber_ZoomZoom_200320_NoKey_102_YE.wav,fYe3c7jTfScPjGgVczhejBalepiVaZcb.mp3,Zoom Zoom (Original),6,"Case Study,Technology"
940,Google_Fiber_Tandem_200420_Perc_116_BE .wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Fiber_Tandem_200420_Perc_116_BE+.wav,coeFipjGekhMgVfWcqdWiJdhfJfQdYi2.mp3,Tandem (Original),6,Technology
941,587 Ticking.wav,https://betterproblems-production-originals.s3.amazonaws.com/587+Ticking.wav,eZjMepccbPg7i7i7ipasbuf9fFbGanaA.mp3,Ticking (Original),6,Babies
942,AFSP_LG_Cachorro_CactusReggae_VN_191004_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LG_Cachorro_CactusReggae_VN_191004_qt.wav,fggcepdahghXaOdghAb7gGhUdpinaM.mp3,Cactus Reggae (Original),6,Kids
943,Gatorade_Highlights_FlySwanGo_190531_Gm_134_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gatorade_Highlights_FlySwanGo_190531_Gm_134_BE.wav,hXb7jmh5cEdpcBaldZevaNaOh4bwjJfB.mp3,Fly Swan Go (Original),6,"Swagger,Fashion,Health & Beauty"
944,HP_SummerSocial_NotQuiteHunan_180706_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/HP_SummerSocial_NotQuiteHunan_180706_LIB_SC.wav,fQa8fwdVe6iainhvaRcphEi6aacpf1d3.mp3,Not Quite Human (Original),6,"Kids,Babies,Whimsical & Quirky"
945,Panorama_Movement_III_210823.wav,https://betterproblems-production-originals.s3.amazonaws.com/Panorama_Movement_III_210823.wav,bAdGh2awhvfrfpaYe1hXdfaXjgjbeRiq.mp3,Hieratic Gaze Mvt. III — Lightfield (Panorama Cycle),6,"Sci-Fi,Music as Background,Case Study,Technology,Drama"
946,DeBijenkorf_Brandtheme_HulderBossa_190827_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/DeBijenkorf_Brandtheme_HulderBossa_190827_qt.wav,eHeqi6igj2b5a7dghEjvbxinhPicbpig.mp3,Hulder (Original - Bossa),6,"Technology,Case Study"
947,Smirnoff_ZeroSugar_Cucumbers_200803_116_F#m_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Smirnoff_ZeroSugar_Cucumbers_200803_116_F%23m_WB.wav,igflhrhWadiLgJf4f1ezb6d7cFdsa3dZ.mp3,Cucumbers (Original),6,"Swagger,Whimsical & Quirky,Spy"
948,17150991_Gap_Sustainability_Water_Cylinders_160802_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150991_Gap_Sustainability_Water_Cylinders_160802_qt.wav,b7cmbZfxaicph8aeaefuahjGbvfJcRfC.mp3,Cylinders (Original),6,Apparel & Retail
949,01_Rocket_And_The_Ghost_Albuquerque_11.5.14.wav,https://betterproblems-production-originals.s3.amazonaws.com/01_Rocket_And_The_Ghost_Albuquerque_11.5.14.wav,gWfuiGbxfSbHgAeHdhaUcHaSbqdVcY.mp3,Albuquerque (Original),6,"Sports,Epic Heroes"
950,Google_DefendTheUser_CyberneticConscience_Instrumental_220901_D_175_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_CyberneticConscience_Instrumental_220901_D_175_4-4_YE_NXT.wav,ePg2bqeqcZdbcRdzhih4bve2fMcGjcfF.mp3,Cybernetic Conscience (Instrumental),6,"Music as Background,Magic & Fantasy,Sci-Fi,Technology"
951,Google_SpaceJanitor_TheEternalSuck_190729_D_190_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_SpaceJanitor_TheEternalSuck_190729_D_190_WB.wav,cQdphmf5jFeSjzcmf4cNhYgXhXfYbHfG.mp3,The Eternal Suck (Original),6,Case Study
952,1209 Champs.wav,https://betterproblems-production-originals.s3.amazonaws.com/1209+Champs.wav,cqafardefsjAbDcuiocUfcanjpiZdGbQ.mp3,Twenty Champs (Original),6,"Kids,Whimsical & Quirky,Comedy"
953,Google_DefendTheUser_DuChamps_SunsetMix_220909_Bbm_99_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_DuChamps_SunsetMix_220909_Bbm_99_4-4_JH_NXT.wav,fLgUd7j8cOgkbvjgcAczhheYaviGbYh3.mp3,DuChamps (Sunset Mix),6,"Music as Background,Cinematic,Swagger,Fashion,Sports,Technology,Adventure,Chase & Action,Drama,Epic Heroes,Trailer"
