recording,audio_path,s3-key,temp
Grains (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151734_ZahaHadid_Grains_150205_qt.wav,17151734_ZahaHadid_Grains_150205_qt.wav,43
Harasho (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151735_ZahaHadid_Harasho_150203_qt.wav,17151735_ZahaHadid_Harasho_150203_qt.wav,15
The Architect (Alt),/home/pedro/dev/antfood/percussive-gen/data/audio/17151737_ZahaHadid_Intro_MUS_150824_qt.wav,17151737_ZahaHadid_Intro_MUS_150824_qt.wav,85
Parenchyma (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151740_ZahaHadid_Parenchyma_MUS_150731_qt.wav,17151740_ZahaHadid_Parenchyma_MUS_150731_qt.wav,66
Piave (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151741_ZahaHadid_Piave_150203_qt.wav,17151741_ZahaHadid_Piave_150203_qt.wav,61
The Architect (Hero Mix),/home/pedro/dev/antfood/percussive-gen/data/audio/17151742_ZahaHadid_TheArchitect_MUS_150731_qt.wav,17151742_ZahaHadid_TheArchitect_MUS_150731_qt.wav,85
Wanderlust (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151746_ZahaHadid_Wanderlust_MUS_150731_qt.wav,17151746_ZahaHadid_Wanderlust_MUS_150731_qt.wav,55
Portent (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/17151747_Zone126_Portent_140613_qt.wav,17151747_Zone126_Portent_140613_qt.wav,78
Beta Paper (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Accor_Seeker_BetaPaper_180531_LIB_BE.wav,Accor_Seeker_BetaPaper_180531_LIB_BE.wav,85
Flotient (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Accor_Seeker_Flotient_180713_LIB_DH_YE.wav,Accor_Seeker_Flotient_180713_LIB_DH_YE.wav,15
Flux Temporal (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Accor_Seeker_Flux_180531_LIB_DH.wav,Accor_Seeker_Flux_180531_LIB_DH.wav,23
Quotient (Clean Mix),/home/pedro/dev/antfood/percussive-gen/data/audio/Accor_Seeker_Quotient_MUS_180531_LIB_YE.wav,Accor_Seeker_Quotient_MUS_180531_LIB_YE.wav,15
Quotient (Soundscape Mix),/home/pedro/dev/antfood/percussive-gen/data/audio/Accor_Seeker_Quotient_MUS_WithStations_180531_LIB_YE.wav,Accor_Seeker_Quotient_MUS_WithStations_180531_LIB_YE.wav,15
Savant (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,10
Harbinger (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,14
Baozi (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Adidas_ZNE3_NZT_Baozi_180815_LIB_SC.wav,Adidas_ZNE3_NZT_Baozi_180815_LIB_SC.wav,26
Days (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/Africa_Brahma_Giavioes_Days_PB.wav,Africa_Brahma_Giavioes_Days_PB.wav,15
Contemplation (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP__Subway_Timeline_Contemplation_PC_160805_qt.wav,AFSP__Subway_Timeline_Contemplation_PC_160805_qt.wav,74
Tiny Heaven (Extended),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_19-3067_LIC_COQUEIRO_Celulas_TinyHeaven_Full_PC_161129_22h_qt.wav,AFSP_19-3067_LIC_COQUEIRO_Celulas_TinyHeaven_Full_PC_161129_22h_qt.wav,44
Carangueijo Dub (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_100Querer_CarangueijoDub_140524_qt_VN.wav,AFSP_100Querer_CarangueijoDub_140524_qt_VN.wav,85
Downtownzao (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_100Querer_Downtownzao_WB_140513_2p-01.wav,AFSP_100Querer_Downtownzao_WB_140513_2p-01.wav,77
Santa Tereza (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_100Querer_Interlagos_RoughMix_PB_140512_qt-01_Ret.wav,AFSP_100Querer_Interlagos_RoughMix_PB_140512_qt-01_Ret.wav,64
Samba Hell (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_100Querer_SambaHell_LS_140520.wav,AFSP_100Querer_SambaHell_LS_140520.wav,58
Salty Tears (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AACD_LegsToFly_SaltyTears_AG_170504_qt.wav,AFSP_AACD_LegsToFly_SaltyTears_AG_170504_qt.wav,85
Shady Point (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Abbott_Heroes_Marisa_ShadyPoint_60s_151009_qt_VN.wav,AFSP_Abbott_Heroes_Marisa_ShadyPoint_60s_151009_qt_VN.wav,80
Igor Puppet (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Abbott_IgorPuppet_LS_150826_qt.wav,AFSP_Abbott_IgorPuppet_LS_150826_qt.wav,85
Sweet On Ice (Instrumental),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Acucar_Uniao_DoceELeve_SweetOnIce_NoVocals_45s_160826_qt_VN.wav,AFSP_Acucar_Uniao_DoceELeve_SweetOnIce_NoVocals_45s_160826_qt_VN.wav,85
Sweet On Ice (Vocals),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Acucar_Uniao_DoceELeve_SweetOnIce_Vocals_45s_160826_qt_VN.wav,AFSP_Acucar_Uniao_DoceELeve_SweetOnIce_Vocals_45s_160826_qt_VN.wav,85
God Loves Christmas (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AcucarUniao_Natal_GodLovesChristmas_3min_161215_qt2_VN.wav,AFSP_AcucarUniao_Natal_GodLovesChristmas_3min_161215_qt2_VN.wav,79
Happy Oliver (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AcucarUniao_Natal_HappyOliver_PC_161216_qt.wav,AFSP_AcucarUniao_Natal_HappyOliver_PC_161216_qt.wav,85
Little Goose (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AcucarUniao_Natal_TheLittleGosse_AG_qt_30136-01.wav,AFSP_AcucarUniao_Natal_TheLittleGosse_AG_qt_30136-01.wav,90
Ogres and Hawks (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Africa_Brahma_Gavioes_Ogres_PB.wav,AFSP_Africa_Brahma_Gavioes_Ogres_PB.wav,70
Kyoto (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Africa_Brahma_Giavioes_Koyto_PB.wav,AFSP_Africa_Brahma_Giavioes_Koyto_PB.wav,63
Delilah (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Agoda_TravelSimplified_Delilah_PC.wav,AFSP_Agoda_TravelSimplified_Delilah_PC.wav,85
Flaneur (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Agoda_TravelSimplified_Flaneur_PC.wav,AFSP_Agoda_TravelSimplified_Flaneur_PC.wav,85
West Texas at Dawn (Short Version),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AlemDaPele_Explosions_LS_PB_151216_qt.wav,AFSP_AlemDaPele_Explosions_LS_PB_151216_qt.wav,85
Yggdrasil (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AlemDaPele_Yggdrasil_151216_qt_AG.wav,AFSP_AlemDaPele_Yggdrasil_151216_qt_AG.wav,85
Long Spirit (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AltoDelCarmen_LongSpirit_160119_qt_VN.wav,AFSP_AltoDelCarmen_LongSpirit_160119_qt_VN.wav,18
We The Condors (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AltoDelCarmen_UsTheCondors_LS_160120_qt.wav,AFSP_AltoDelCarmen_UsTheCondors_LS_160120_qt.wav,74
Boop Blah (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Amstel_VoceNaoPrecisaDeMaisNada_BoopBlah_I_LS_180404_1h.wav,AFSP_Amstel_VoceNaoPrecisaDeMaisNada_BoopBlah_I_LS_180404_1h.wav,52
Simarik (Circus),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANAMARIA_HeavyUser_Simarik_VN_160602_qt.wav,AFSP_ANAMARIA_HeavyUser_Simarik_VN_160602_qt.wav,69
Batuca (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Antarctica_Letra_Batuca_Limiter_LS_141117_qt.wav,AFSP_Antarctica_Letra_Batuca_Limiter_LS_141117_qt.wav,54
Cantagalo (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Antartica_Letra_Cantagalo_141125_2p-01_PB.wav,AFSP_Antartica_Letra_Cantagalo_141125_2p-01_PB.wav,61
Doodle Bamba (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Antartica_Letra_DoodleBamba_LS_141027_qt.wav,AFSP_Antartica_Letra_DoodleBamba_LS_141027_qt.wav,74
Ladeira Da Montanha (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANTARTICA_Letra_LadeiraDaMontanha_45s_141114_qt_VN.wav,AFSP_ANTARTICA_Letra_LadeiraDaMontanha_45s_141114_qt_VN.wav,85
Mojito (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Antartica_Letra_Mojito_Limiter_LS_141114_qt.wav,AFSP_Antartica_Letra_Mojito_Limiter_LS_141114_qt.wav,85
Mojito (Dub),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANTARTICA_Letra_MojitoDub_Limiter_LS_141117_qt-01_Ret.wav,AFSP_ANTARTICA_Letra_MojitoDub_Limiter_LS_141117_qt-01_Ret.wav,74
Morro Velho (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANTARTICA_Letra_MorroVelho_141028_qt_VN.wav,AFSP_ANTARTICA_Letra_MorroVelho_141028_qt_VN.wav,74
Subindo o Morro (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANTARTICA_Letra_SubindoOMorro_45s_141118_18hr_qt_VN.wav,AFSP_ANTARTICA_Letra_SubindoOMorro_45s_141118_18hr_qt_VN.wav,85
Ze Carioca (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_ANTARTICA_Letra_ZeCarioca_TM_141027_qt.wav,AFSP_ANTARTICA_Letra_ZeCarioca_TM_141027_qt.wav,64
Hyperbolic (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Audi_ManifestoDesejo_Hyperbolic_LB_180920_qt.wav,AFSP_Audi_ManifestoDesejo_Hyperbolic_LB_180920_qt.wav,83
Rewrite It (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Audi_Monstro_FilmeVarejoSetembro_RewriteIt_LS_170911_qt.wav,AFSP_Audi_Monstro_FilmeVarejoSetembro_RewriteIt_LS_170911_qt.wav,74
Mini Mall (Electro Remix),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,22
Lightning Night (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AUDI_VarejoNovembro_LightningNight_171108_qt_VN.wav,AFSP_AUDI_VarejoNovembro_LightningNight_171108_qt_VN.wav,85
Bad Bass (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Avon_ExtremeGlobal_BadBass_LB_180626_qt.wav,AFSP_Avon_ExtremeGlobal_BadBass_LB_180626_qt.wav,44
Hot Chance (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_ExtremeGlobal_HotChance_180626_qt_VN.wav,AFSP_AVON_ExtremeGlobal_HotChance_180626_qt_VN.wav,85
9 Mile Club (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_ExtremeGlobal_Mus_MileHighClub_PC_180626_qt.wav,AFSP_AVON_ExtremeGlobal_Mus_MileHighClub_PC_180626_qt.wav,22
Astroid Astrid (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_RepenseOElogio_AstroidAstrid_AG_170616_qt_Ret.wav,AFSP_AVON_RepenseOElogio_AstroidAstrid_AG_170616_qt_Ret.wav,22
Bertha The Brave (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Avon_RepenseOElogio_BerthaTheBrave_AG_170627_Ed36BR_qt_Ret.wav,AFSP_Avon_RepenseOElogio_BerthaTheBrave_AG_170627_Ed36BR_qt_Ret.wav,84
Bicycle City (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_RepenseOElogio_BicycleCity_LS_170627_ed36BR_op5_qt_RET.wav,AFSP_AVON_RepenseOElogio_BicycleCity_LS_170627_ed36BR_op5_qt_RET.wav,85
Just A Thought (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_RepenseOElogio_JustAThought_PC_170616_qt_RET.wav,AFSP_AVON_RepenseOElogio_JustAThought_PC_170616_qt_RET.wav,90
Pretty Tales (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_AVON_RepenseOElogio_PrettyTales_170524_qt_VN.wav,AFSP_AVON_RepenseOElogio_PrettyTales_170524_qt_VN.wav,85
Lolla (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BancoDeAlimentos_Case_Lolla_LS_140602.1_qt.aif,AFSP_BancoDeAlimentos_Case_Lolla_LS_140602.1_qt.aif,62
Eletro Game (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BASS_Awards_MUS_170315_qt_VN_PB.wav,AFSP_BASS_Awards_MUS_170315_qt_VN_PB.wav,58
Pirate Choir (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_Evolucao_CaptainBad_withpiratechoir_170224_AG.wav,AFSP_Bic_Evolucao_CaptainBad_withpiratechoir_170224_AG.wav,73
Coywolf (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_Evolucao_Coywolf_PC_170313_qt_16h.wav,AFSP_Bic_Evolucao_Coywolf_PC_170313_qt_16h.wav,85
Flinta (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_Evolucao_Flinta_AG_Op02_120221_qt.wav,AFSP_Bic_Evolucao_Flinta_AG_Op02_120221_qt.wav,37
Velho Oeste (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_Evolucao_VelhoOeste_45s_170301_qt_VN.wav,AFSP_Bic_Evolucao_VelhoOeste_45s_170301_qt_VN.wav,38
Color On Fire (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_OPoderDasCores_ColorOnFire_Full_161213_qt_VN.wav,AFSP_Bic_OPoderDasCores_ColorOnFire_Full_161213_qt_VN.wav,58
Non Stop Sax (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_OPoderDasCores_NonStopSax_VN_161222_qt_VN.wav,AFSP_Bic_OPoderDasCores_NonStopSax_VN_161222_qt_VN.wav,85
Elf (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_OPoderDasCores_OttoPott_Duende_161220_qt_VN.wav,AFSP_Bic_OPoderDasCores_OttoPott_Duende_161220_qt_VN.wav,85
Think of the Night (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_OPoderDasCores_ThinkOfTheNight_170209_qt_VN.wav,AFSP_Bic_OPoderDasCores_ThinkOfTheNight_170209_qt_VN.wav,63
Cherry Cola (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_StopMotion_CherryCola_PC_181221_qt.wav,AFSP_Bic_StopMotion_CherryCola_PC_181221_qt.wav,79
Hangout (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bic_StopMotion_Hangout_LB_181221_qt.wav,AFSP_Bic_StopMotion_Hangout_LB_181221_qt.wav,85
New Folk (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BigMoon_60s_171026_AG_PC.wav,AFSP_BigMoon_60s_171026_AG_PC.wav,85
Crumbling Crystals (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bimbo_VaiBemMulher_CrumblingCrystals_170130_qt_AG_RET.wav,AFSP_Bimbo_VaiBemMulher_CrumblingCrystals_170130_qt_AG_RET.wav,85
Feel Good (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bimbo_VaiBemMulher_FeelGood_LS_170215.1_qt.aif,AFSP_Bimbo_VaiBemMulher_FeelGood_LS_170215.1_qt.aif,81
Happy Feet (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bimbo_VaiBemMulher_HappyFeet_TM_170208_qt.wav,AFSP_Bimbo_VaiBemMulher_HappyFeet_TM_170208_qt.wav,85
Feeling Good (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bimbo_VaiBemMulher_TudoBem_PC_170207_qt.wav,AFSP_Bimbo_VaiBemMulher_TudoBem_PC_170207_qt.wav,85
Carlison (English),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bonafont_PromessasCarnaval_VrLonga_Mus_Carlison_English_141215_qt_PB.wav,AFSP_Bonafont_PromessasCarnaval_VrLonga_Mus_Carlison_English_141215_qt_PB.wav,85
Carlison (French),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bonafont_PromessasCarnaval_VrLonga_Mus_Carlison_French_141215_qt_PB.wav,AFSP_Bonafont_PromessasCarnaval_VrLonga_Mus_Carlison_French_141215_qt_PB.wav,85
Leau Benite (Long Version),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bonafonte_Promessas_LeauBenite_Op1_141210_qt_VN.wav,AFSP_Bonafonte_Promessas_LeauBenite_Op1_141210_qt_VN.wav,81
Gregorian Chant (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BOOK_Trailer_GregoComMulher-qt_0-26298-02_AG.wav,AFSP_BOOK_Trailer_GregoComMulher-qt_0-26298-02_AG.wav,34
Marrakech (Instrumental w/ Backing Vocals),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Boticario_Diadohomem_Marrakech_LS_PB_140714_qt.wav,AFSP_Boticario_Diadohomem_Marrakech_LS_PB_140714_qt.wav,87
Bedford (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BOTICARIO_Quasar_Bedford_150109_qt_VN.wav,AFSP_BOTICARIO_Quasar_Bedford_150109_qt_VN.wav,85
Abayomi (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Bradesco_Gabriel_Abayomi_5min_LS_160423.1_qt.aif,AFSP_Bradesco_Gabriel_Abayomi_5min_LS_160423.1_qt.aif,75
Doom (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BradescoNext_Teaser_Doom_LS_161108_qt.wav,AFSP_BradescoNext_Teaser_Doom_LS_161108_qt.wav,38
Queijo Minas (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_CorridaDoOuro_QueijoMinas_150513_qt_VN.wav,AFSP_BRAHMA_CorridaDoOuro_QueijoMinas_150513_qt_VN.wav,85
Good Stuff (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_EuSouFutebol_GoodStuff_Full_LS_140122_2p-01_Ret.wav,AFSP_BRAHMA_EuSouFutebol_GoodStuff_Full_LS_140122_2p-01_Ret.wav,15
Last Resort (Original Orchestra),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_EuSouOFutebol_LastResort_LS_140111_2p-01.wav,AFSP_BRAHMA_EuSouOFutebol_LastResort_LS_140111_2p-01.wav,85
Last Resort (Build),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_EuSouOFutebol_LastResort_LS_140113_20H_2p-01.wav,AFSP_BRAHMA_EuSouOFutebol_LastResort_LS_140113_20H_2p-01.wav,85
Peace And Love (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_Movimento11_PeaceAndLove_Rough_140610_qtVN.wav,AFSP_BRAHMA_Movimento11_PeaceAndLove_Rough_140610_qtVN.wav,85
Sand Box (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_BRAHMA_Movimento11_SandBox_140609_qt_PB.wav,AFSP_BRAHMA_Movimento11_SandBox_140609_qt_PB.wav,85
Europa (Original),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Brahma_Mus_Europa_LS_080513.wav,AFSP_Brahma_Mus_Europa_LS_080513.wav,85
Gato (No topline vocals 30),/home/pedro/dev/antfood/percussive-gen/data/audio/AFSP_Brahma_Quintal_Mus_Gato_LS_V12A_310513_0HS-01.wav,AFSP_Brahma_Quintal_Mus_Gato_LS_V12A_310513_0HS-01.wav,35
